"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"10/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"16.857.397,45";"299.688.616,24";"298.638.762,17";"426.409,53";
"03/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"41.576.940,73";"317.838.328,85";"306.853.550,72";"3.488.336,15";
"05/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"24.766.233,57";"303.355.527,64";"302.530.588,82";"620.209,99";
"01/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"2.079.350.359,24";"268.851.550,88";"86.710.803,17";"257.223.062,59";
"09/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"1.616.099,60";"300.700.059,36";"300.346.532,83";"394.081,41";
"08/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"1.529.240,58";"299.172.769,37";"298.230.266,83";"2.024.602,37";
"02/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"13.106.273,15";"290.268.382,37";"293.217.653,18";"11.250.553,96";
"06/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"1.112.611.080,00";"367.554.182,58";"310.488.715,58";"1.173.742,63";
"07/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"407.705.752,96";"297.392.304,75";"363.510.443,40";"7.623.236,87";
"11/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"224.120.149,40";"444.117.914,28";"394.485.615,05";"472.873,23";
"12/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"92.303.664,20";"395.660.244,97";"383.089.758,61";"224.647,98";
"04/2020";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"54.985.066,69";"307.683.289,02";"313.050.248,27";"1.045.189,23";
"04/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"3.915.136,09";"3.699.171,44";"3.666.998,05";"9.050,45";
"02/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"195.975,07";"1.262.773,07";"1.333.283,91";"333.621,26";
"03/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"3.218.046,58";"2.401.639,72";"2.311.622,15";"12.002,74";
"07/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"1.500.774,42";"1.874.894,72";"2.335.867,70";"488.332,44";
"06/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"156.190,97";"1.977.024,96";"1.614.606,54";"3.111.574,94";
"08/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"1.555.090,83";"1.990.723,47";"1.974.202,10";"2.480.008,74";
"01/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"19.580.875,27";"1.276.516,41";"409.955,68";"2.961.924,61";
"10/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"680.154,69";"1.849.743,33";"1.825.423,58";"0,00";
"09/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"2.894.821,77";"4.470.632,51";"4.508.318,63";"0,00";
"11/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"3.244.975,65";"2.373.419,77";"2.132.795,29";"0,00";
"12/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"22.645.183,57";"15.007.182,78";"13.054.811,07";"0,00";
"05/2020";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"- 494.052,47";"1.433.297,65";"1.450.076,82";"7.139.843,50";
"02/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"10.307.486,96";"35.694.720,60";"36.652.031,04";"3.754.908,94";
"10/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"12.820.205,94";"36.196.799,79";"37.198.238,77";"94.605,63";
"03/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"3.509.919,62";"36.918.703,92";"37.367.182,38";"6.168.087,28";
"06/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"7.303.561,20";"43.093.723,31";"35.274.109,51";"39.182,40";
"05/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"6.951.198,07";"37.095.056,45";"36.768.518,46";"41.276,06";
"01/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"384.664.927,75";"35.309.191,65";"12.636.912,39";"33.483.532,86";
"12/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"10.044.367,46";"44.287.297,48";"46.580.763,81";"74.133,23";
"08/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"11.402.009,28";"36.051.743,38";"35.921.738,67";"482.739,78";
"04/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"33.828.046,47";"38.339.290,12";"39.541.672,68";"1.585.196,17";
"07/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"5.222.021,86";"37.017.129,20";"44.165.615,43";"96.980,89";
"09/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"1.993.880,19";"36.520.523,79";"37.018.617,12";"254.980,28";
"11/2020";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"11.665.210,75";"53.559.178,56";"46.173.978,99";"28.180,96";
"06/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"10.385.586,25";"574.013.640,04";"570.974.287,58";"204.366,99";
"12/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"110.661.305,13";"491.346.587,86";"500.108.461,04";"919.876,30";
"02/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"8.564.128,94";"301.550.238,92";"302.155.714,07";"5.906.822,23";
"03/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"5.822.635,07";"444.518.843,00";"444.572.370,60";"1.942.908,53";
"08/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"2.814.597,93";"306.615.585,42";"306.432.221,38";"29.689,98";
"07/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"13.056.754,48";"294.622.847,76";"297.786.032,24";"1.932.377,36";
"01/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"3.650.064.692,85";"45.485.304,59";"34.800.348,17";"25.378.573,62";
"11/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"137.652.120,50";"217.125.168,40";"206.053.450,05";"1.148.544,71";
"04/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"898.049.830,09";"599.370.651,71";"599.804.063,86";"1.827.187,53";
"05/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"48.343.603,66";"779.316.441,12";"779.120.039,16";"2.252.013,81";
"10/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"156.602.459,24";"438.482.555,18";"438.579.678,01";"24.192,00";
"09/2020";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"2.687.321,38";"230.642.246,83";"230.668.241,73";"45.315,00";
"10/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"907.897.870,75";"505.825.750,80";"506.014.245,96";"1.623.127,45";
"05/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"5.239.270,48";"584.936.202,78";"585.924.850,18";"61.079.164,06";
"08/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"1.611.086,88";"401.354.197,81";"401.709.801,24";"1.667.357,00";
"11/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"16.865.126,73";"620.489.625,19";"615.571.304,97";"402.893,76";
"02/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"17.657.311,45";"243.728.645,76";"244.273.021,74";"69.933.653,36";
"12/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"664.146.857,77";"1.145.905.989,74";"1.147.928.006,76";"1.138.625,65";
"01/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"3.833.486.898,21";"338.660.424,06";"323.209.686,30";"21.704.444,92";
"07/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"19.042.061,23";"338.947.353,53";"344.815.343,00";"52.838.115,39";
"03/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"- 4.410.223,15";"284.562.944,87";"284.058.415,03";"65.558.957,31";
"09/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"1.241.534,67";"466.746.109,04";"465.815.068,22";"506.644,01";
"04/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"20.657.927,32";"239.361.823,13";"238.044.379,86";"55.409.814,64";
"06/2020";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"3.524.152,28";"272.377.792,54";"267.462.281,77";"57.595.224,63";
"05/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"9.677.692,13";"24.690.725,23";"25.940.318,06";"2.961.804,06";
"10/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"7.661.373,21";"24.370.840,76";"24.438.687,80";"2.444,25";
"09/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"6.170.221,96";"22.171.496,25";"23.248.413,49";"0,00";
"03/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"15.349.785,25";"28.269.398,99";"28.314.736,03";"644.722,81";
"06/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"9.637.985,21";"26.528.364,07";"22.927.573,87";"34.685,28";
"04/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"8.031.233,71";"25.193.962,79";"24.343.041,66";"269.713,79";
"02/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"8.132.196,16";"18.046.913,06";"18.598.732,43";"3.019.532,97";
"08/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"10.276.358,56";"23.875.728,58";"23.360.540,57";"15.765,56";
"07/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"8.732.784,25";"23.469.933,66";"26.469.098,13";"216.860,96";
"01/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"188.116.291,24";"15.610.409,80";"5.625.369,83";"17.703.782,74";
"11/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"22.643.713,65";"30.945.356,97";"24.164.198,96";"3.017,70";
"12/2020";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"9.531.161,52";"26.088.590,79";"30.695.492,41";"1.128,31";
"11/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"2.505.202,02";"15.679.207,56";"13.825.582,25";"0,00";
"04/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"63.670.790,49";"11.246.597,64";"11.117.068,68";"101.056,09";
"12/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"258.143,89";"13.116.383,61";"13.542.216,57";"88.225,43";
"06/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"4.046.502,93";"13.069.822,25";"11.148.742,60";"254.771,52";
"08/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"2.713.083,26";"10.984.221,95";"10.902.160,01";"33.000,00";
"03/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"6.259.184,22";"11.695.722,93";"11.597.140,96";"519.796,57";
"09/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"3.494.928,65";"10.409.359,08";"10.301.670,99";"4.987,52";
"01/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"39.703.792,53";"9.142.587,95";"2.795.770,00";"8.968.403,20";
"05/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"12.923.039,66";"10.856.704,62";"11.100.188,81";"244.002,95";
"10/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 440.455,68";"11.166.232,14";"11.020.340,45";"199.937,79";
"07/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"4.825.322,13";"10.462.285,81";"12.436.400,91";"0,00";
"02/2020";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"11.747.171,35";"9.902.798,50";"10.446.494,17";"1.073.727,87";
"10/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"- 3.114.948,20";"43.191.792,54";"43.435.669,93";"391.079,55";
"05/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"21.392.743,23";"38.376.878,42";"47.045.729,15";"4.148.377,02";
"01/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"274.216.492,57";"21.850.465,40";"3.095.468,75";"33.480.761,49";
"02/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"18.186.077,08";"29.288.269,18";"34.168.342,46";"7.441.746,95";
"09/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"5.374.516,56";"41.060.466,58";"40.147.340,53";"1.843.896,58";
"12/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"12.443.238,61";"67.353.325,72";"74.163.650,16";"2.112.609,01";
"08/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"- 7.135.339,42";"38.980.835,64";"41.544.548,67";"27.739,14";
"06/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"16.652.169,49";"51.237.569,94";"41.675.097,71";"7.009.249,16";
"04/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"191.659.785,30";"47.303.067,79";"39.710.682,00";"12.772.637,14";
"11/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"8.910.208,95";"51.743.854,78";"44.721.075,65";"540.186,18";
"03/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"21.631.772,04";"35.198.493,67";"32.006.044,28";"13.396.201,91";
"07/2020";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"16.644.474,00";"46.181.165,83";"52.327.435,42";"1.322.623,46";
"02/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"27.793.730,53";"50.371.435,37";"51.996.915,40";"1.420.752,89";
"05/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"7.992.103,83";"54.690.624,64";"54.600.435,41";"522.274,01";
"10/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"49.523.478,51";"57.702.799,36";"58.228.457,92";"2.889.614,05";
"09/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"21.214.763,69";"52.771.593,77";"52.148.683,93";"67.150,15";
"01/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"154.245.296,58";"49.520.618,17";"15.273.860,83";"53.681.534,66";
"04/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"109.971.172,91";"55.115.908,48";"55.357.191,12";"1.552.751,41";
"08/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"73.048.971,47";"53.235.207,28";"54.100.179,56";"1.523.282,24";
"06/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"88.447.141,89";"69.608.847,02";"56.104.520,63";"1.182.390,88";
"07/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"37.317.337,53";"55.627.819,47";"68.726.430,81";"350.689,70";
"12/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"30.284.782,11";"63.411.911,16";"67.108.566,73";"1.269,10";
"03/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"25.121.380,13";"55.863.859,15";"56.295.592,57";"3.257.738,84";
"11/2020";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"100.557.123,51";"80.166.775,42";"69.722.130,44";"5.879,10";
"05/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"13.479.593,98";"15.184.236,14";"15.402.674,82";"1.193.375,83";
"08/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"88.491.861,47";"25.052.984,00";"25.315.569,78";"3.662.486,96";
"11/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"7.849.580,38";"39.421.936,14";"37.882.006,29";"1.127.814,26";
"01/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"140.060.239,59";"8.185.249,08";"2.777.334,11";"17.869.441,21";
"06/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"14.934.378,27";"16.590.504,93";"13.918.864,72";"992.980,70";
"04/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"11.984.119,51";"12.636.783,26";"12.739.883,39";"5.381.775,41";
"03/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"- 11.069.878,77";"13.607.829,41";"13.896.658,10";"5.972.302,93";
"07/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"13.182.926,50";"17.958.026,67";"20.477.756,65";"2.883.716,56";
"10/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"9.321.821,25";"30.957.394,70";"31.084.027,10";"65.962,86";
"09/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"6.055.685,60";"33.557.711,21";"33.389.085,58";"144.000,00";
"02/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"15.812.453,58";"10.670.028,64";"10.346.469,33";"6.139.122,15";
"12/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"29.891.902,10";"50.115.894,15";"50.547.233,24";"3.202.415,19";
"06/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"8.139.231,77";"8.869.176,82";"7.427.493,46";"0,00";
"07/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"63.449.991,94";"11.506.797,90";"13.232.289,23";"90.081,87";
"01/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"96.060.138,93";"7.517.434,55";"2.520.168,73";"6.994.389,04";
"02/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"2.398.583,32";"7.758.907,01";"7.974.564,95";"881.439,44";
"11/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"7.211.766,09";"13.209.720,71";"11.950.811,93";"6.515,55";
"04/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"6.384.230,01";"9.249.074,72";"9.276.104,02";"454.078,89";
"08/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"1.366.969,48";"9.495.612,02";"9.397.780,41";"0,00";
"12/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"424.745.788,31";"17.841.135,68";"16.477.649,05";"415.417.065,61";
"03/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"2.066.105,91";"8.840.283,96";"8.902.339,05";"669.735,33";
"05/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"- 63.569.364,31";"9.062.270,90";"8.800.149,30";"6.396.100,28";
"10/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"- 514.997,64";"9.861.252,08";"9.860.646,30";"297.300.882,72";
"09/2020";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"507.824,77";"8.926.281,94";"8.939.443,20";"260,00";
"05/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"3.835.838.993,51";"3.858.310.987,91";"3.858.479.894,27";"21.153.230,07";
"07/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"967.548.644,93";"1.009.471.373,99";"1.013.127.143,82";"15.832.108,44";
"12/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"12.331.047.627,86";"1.548.614.832,02";"1.556.065.241,21";"350.267,32";
"02/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"4.690.207.077,65";"4.698.491.859,78";"4.698.287.029,59";"848.033.826,92";
"10/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"1.686.460.231,54";"1.517.635.563,28";"1.518.400.010,75";"21.852.675,53";
"04/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"1.410.341.391,38";"1.413.014.863,25";"1.415.238.850,16";"32.012.195,01";
"09/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"1.561.983.165,73";"1.562.290.626,32";"1.561.482.999,57";"18.365.986,73";
"06/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"628.899.212,77";"650.302.127,09";"645.830.725,09";"10.989.667,74";
"08/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"2.845.875.197,80";"2.835.999.756,23";"2.836.771.579,87";"288.744.242,24";
"11/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"4.097.759.465,30";"4.324.528.759,38";"4.314.943.186,69";"47.577,30";
"01/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"298.644.768,76";"85.050.809,27";"72.046.884,69";"1.481.315.763,18";
"03/2020";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"1.739.306.355,93";"1.738.164.585,03";"1.736.304.801,75";"55.675.097,27";
"08/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"3.330.708,07";"41.711.044,11";"40.757.605,78";"1.256.662,44";
"05/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"3.647.968,56";"36.384.990,27";"36.699.657,22";"488.951,16";
"04/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"42.186.996,24";"38.301.608,44";"38.611.677,67";"2.940.866,12";
"02/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"12.859.008,41";"32.769.792,56";"33.928.504,93";"8.115.582,58";
"12/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"65.065.995,43";"49.326.462,71";"48.740.597,76";"2.564.734,82";
"06/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"1.310.261,71";"44.178.517,17";"38.201.492,50";"2.126.560,27";
"09/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"1.501.758,99";"37.343.029,08";"38.145.279,79";"13.451.994,35";
"11/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"33.496.734,66";"55.620.908,43";"48.956.126,37";"317.929,74";
"03/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"563.646,60";"40.015.308,60";"39.461.399,45";"3.041.153,81";
"01/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"376.042.598,72";"32.198.718,00";"10.391.204,29";"37.377.630,14";
"07/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"11.661.409,42";"39.592.209,81";"46.352.389,80";"1.515.641,65";
"10/2020";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"10.014.547,65";"38.435.469,57";"38.446.615,39";"5.189.020,23";
"02/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"1.784.631,16";"23.466.288,07";"29.615.432,12";"492.503,78";
"07/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"6.188.165,66";"32.227.704,08";"29.064.494,88";"1.285.118,92";
"11/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"4.677.714,30";"33.321.970,14";"24.357.071,26";"7.764.584,52";
"04/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"914.186,97";"33.330.264,72";"26.692.376,19";"612.862,41";
"03/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"1.655.655,12";"21.877.564,09";"27.081.923,69";"4.426.184,79";
"09/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"4.837.501,65";"31.855.943,16";"25.775.139,98";"10.982.922,13";
"12/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"2.063.630,29";"38.464.160,21";"49.940.745,76";"1.843.589,27";
"08/2020";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"760.425,80";"15.080.539,60";"20.883.274,76";"2.308.272,08";
