"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2026";"32000 - Ministério de Minas e Energia";"32314 - Empresa de Pesquisa Energética";"188.748.424,56";"10.731.745,67";"1.445.367,31";"14.770.039,65";
"02/2026";"32000 - Ministério de Minas e Energia";"32314 - Empresa de Pesquisa Energética";"- 1.966.985,11";"14.447.337,09";"13.676.588,01";"2.489.524,80";
"02/2026";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"27.040.994,07";"29.179.446,83";"26.260.932,75";"4.288.227,17";
"01/2026";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"41.837.078,96";"39.310.489,96";"20.391.840,71";"25.784.486,29";
"04/2026";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"- 430.577,77";"10.000,00";"8.792.080,59";"127,19";
"03/2026";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"66.122.037,41";"28.775.637,20";"42.235.681,92";"6.478.678,18";
"01/2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20502 - Financiadora de Estudos e Projetos";"155.906,76";"155.906,76";"155.906,76";"0,00";
"02/2026";"35000 - Ministério das Relações Exteriores";"35201 - Fundação Alexandre de Gusmão";"2.879.440,58";"998.160,73";"898.860,07";"325.075,45";
"03/2026";"35000 - Ministério das Relações Exteriores";"35201 - Fundação Alexandre de Gusmão";"- 1.821.525,04";"1.027.600,32";"1.526.906,91";"247.553,52";
"01/2026";"35000 - Ministério das Relações Exteriores";"35201 - Fundação Alexandre de Gusmão";"8.525.207,00";"749.809,89";"0,00";"1.261.990,76";
"04/2026";"35000 - Ministério das Relações Exteriores";"35201 - Fundação Alexandre de Gusmão";"0,00";"1.434,77";"462.508,95";"0,00";
"02/2026";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"3.973.408,87";"9.108.999,31";"8.704.741,97";"1.993.501,66";
"04/2026";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"0,00";"2.396.352,41";"3.842.355,78";"0,00";
"03/2026";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"7.843.319,15";"19.427.456,16";"17.105.889,74";"1.589.358,27";
"01/2026";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"90.993.899,73";"7.124.977,13";"673.528,76";"11.789.515,58";
"04/2026";"42000 - Ministério da Cultura";"20403 - Fundação Casa de Rui Barbosa";"652,05";"0,00";"2.747.794,03";"0,00";
"01/2026";"42000 - Ministério da Cultura";"20403 - Fundação Casa de Rui Barbosa";"53.025.510,21";"3.979.163,49";"1.136.371,68";"3.931.745,16";
"03/2026";"42000 - Ministério da Cultura";"20403 - Fundação Casa de Rui Barbosa";"2.097.946,56";"5.444.955,51";"7.527.358,49";"335.397,91";
"02/2026";"42000 - Ministério da Cultura";"20403 - Fundação Casa de Rui Barbosa";"972.716,86";"4.265.810,96";"4.432.513,28";"1.335.533,12";
"01/2026";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"978.669.487,20";"333.223.195,91";"61.629.053,61";"63.363.368,29";
"03/2026";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"338.822.205,13";"405.644.627,61";"899.276.624,85";"18.915.123,29";
"04/2026";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"209.485.325,19";"- 100.428,41";"7.770.220,26";"17.868,40";
"02/2026";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"160.482.932,52";"436.462.986,42";"431.687.953,18";"35.091.914,58";
"01/2026";"42000 - Ministério da Cultura";"20408 - Fundação Cultural Palmares";"12.046.035,63";"1.045.324,00";"224.636,90";"2.891.604,91";
"03/2026";"42000 - Ministério da Cultura";"20408 - Fundação Cultural Palmares";"776.514,49";"2.249.267,31";"3.423.758,01";"4.169.109,98";
"02/2026";"42000 - Ministério da Cultura";"20408 - Fundação Cultural Palmares";"1.790.476,52";"1.781.705,27";"1.428.392,45";"933.381,93";
"04/2026";"42000 - Ministério da Cultura";"20408 - Fundação Cultural Palmares";"- 6.724,80";"- 56.400,04";"679.998,00";"0,00";
"02/2026";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"20202 - Fundação Escola Nacional de Administração Pública";"1.878.153,31";"5.552.872,03";"5.047.017,80";"1.943.713,20";
"01/2026";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"20202 - Fundação Escola Nacional de Administração Pública";"69.472.650,19";"4.786.545,72";"67.394,53";"17.340.310,00";
"04/2026";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"20202 - Fundação Escola Nacional de Administração Pública";"2.544.659,23";"8.846,06";"3.590.603,23";"24.976,22";
"03/2026";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"20202 - Fundação Escola Nacional de Administração Pública";"8.777.603,66";"9.226.064,93";"13.548.787,54";"7.695.342,11";
"02/2026";"47000 - Ministério do Planejamento e Orçamento";"25205 - Fundação Instituto Brasileiro de Geografia e Estatística";"251.142.772,35";"235.385.246,21";"218.897.439,19";"7.237.586,72";
"03/2026";"47000 - Ministério do Planejamento e Orçamento";"25205 - Fundação Instituto Brasileiro de Geografia e Estatística";"270.274.415,81";"460.008.318,95";"422.113.547,74";"25.200.938,44";
"04/2026";"47000 - Ministério do Planejamento e Orçamento";"25205 - Fundação Instituto Brasileiro de Geografia e Estatística";"1.890.919,75";"684.204,14";"173.219.096,74";"4.753,44";
"01/2026";"47000 - Ministério do Planejamento e Orçamento";"25205 - Fundação Instituto Brasileiro de Geografia e Estatística";"238.753.936,51";"229.718.174,74";"26.546.840,14";"205.885.349,90";
"01/2026";"26000 - Ministério da Educação";"26292 - Fundação Joaquim Nabuco";"137.111.136,30";"10.151.863,35";"61.600,96";"14.406.095,40";
"02/2026";"26000 - Ministério da Educação";"26292 - Fundação Joaquim Nabuco";"2.705.139,97";"12.102.814,01";"10.025.124,27";"2.789.507,03";
"04/2026";"26000 - Ministério da Educação";"26292 - Fundação Joaquim Nabuco";"0,00";"2.515,30";"7.060.396,79";"0,00";
"03/2026";"26000 - Ministério da Educação";"26292 - Fundação Joaquim Nabuco";"2.897.663,58";"13.582.902,48";"22.846.086,79";"103.197,28";
"04/2026";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"67.199,33";"- 1.857,12";"6.323.868,64";"0,00";
"03/2026";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"8.685.560,49";"22.228.891,26";"23.299.284,22";"4.892.189,46";
"02/2026";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"1.530.523,41";"9.072.339,80";"7.937.030,68";"5.525.822,36";
"01/2026";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"108.968.793,37";"8.785.585,52";"120.688,86";"13.716.220,79";
"04/2026";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"141.464,42";"273.052,99";"4.091.829,57";"2.900.000,00";
"01/2026";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"73.630.468,14";"6.145.548,31";"1.099.002,27";"12.926.281,55";
"02/2026";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"4.547.748,60";"6.650.129,54";"6.436.572,92";"11.101.856,94";
"03/2026";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"9.417.476,94";"23.852.324,82";"21.828.314,06";"12.461.563,99";
"01/2026";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"2.203.204.164,58";"141.017.516,83";"10.964.794,31";"166.234.443,50";
"02/2026";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"15.410.505,15";"144.209.353,92";"143.226.396,24";"24.533.253,39";
"03/2026";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"322.791,01";"212.674.987,38";"271.153.788,43";"20.636.403,78";
"04/2026";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"53.333,18";"1.287.888,84";"130.537.772,49";"35.622,76";
"01/2026";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"396.451,72";"389.497,50";"389.497,50";"115.254,59";
"03/2026";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"326.541,82";"81.989,23";"42.546,29";"26.067,49";
"02/2026";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"81.505,30";"0,00";"0,00";"148.984,58";
"04/2026";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"0,00";"0,00";"6.832,36";"2.670,18";
"02/2026";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"80.051.350,08";"51.593.313,23";"48.415.083,86";"20.281.385,24";
"03/2026";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"54.016.963,23";"161.355.243,44";"111.624.171,94";"43.970.023,32";
"01/2026";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"611.473.419,42";"59.219.088,06";"14.672.237,43";"57.491.847,61";
"04/2026";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"521.331,02";"478.512,57";"36.472.319,96";"373.277,74";
"03/2026";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"1.119.488.261,09";"1.558.609.590,41";"957.821.093,01";"290.882.612,83";
"04/2026";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"11.809.589,09";"15.179.934,19";"116.200.883,57";"15.017,58";
"01/2026";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"4.041.790.678,88";"598.395.406,17";"147.867.405,94";"727.734.853,61";
"02/2026";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"712.498.249,76";"732.333.258,90";"512.069.107,55";"386.190.340,20";
"02/2026";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"316.155,50";"2.521.954,92";"2.525.496,36";"761.530,23";
"01/2026";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"28.865.754,26";"2.333.931,06";"222.177,77";"2.206.773,25";
"04/2026";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"0,00";"0,00";"1.461.828,95";"0,00";
"03/2026";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"2.925.694,22";"3.552.505,30";"4.802.334,10";"0,00";
"04/2026";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"1.798.477,68";"1.870.149,27";"111.217.784,43";"413.730,72";
"02/2026";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"37.248.384,15";"176.558.866,87";"160.758.195,97";"74.142.947,06";
"01/2026";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"2.176.953.774,83";"176.824.075,32";"2.854.066,81";"180.742.959,93";
"03/2026";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"62.531.209,30";"228.308.411,04";"307.056.221,91";"45.170.178,79";
"02/2026";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"24.980.057,38";"81.150.578,99";"76.035.079,36";"16.264.924,83";
"01/2026";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"1.085.491.495,92";"86.440.036,19";"1.378.509,39";"110.276.875,57";
"04/2026";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"351.302,18";"1.189.151,30";"55.159.021,38";"16.637,60";
"03/2026";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"35.080.094,24";"150.147.697,83";"144.457.108,75";"8.437.544,21";
"04/2026";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"- 79.598,41";"322.115,79";"60.298.008,26";"15.540,47";
"02/2026";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"22.534.175,07";"89.941.963,25";"94.234.810,33";"5.260.821,49";
"01/2026";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"937.983.749,68";"91.360.318,64";"134.817,83";"113.666.000,52";
"03/2026";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"26.485.927,43";"271.699.345,91";"183.159.577,18";"7.822.600,63";
"02/2026";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"2.492.582,24";"29.947.467,36";"27.775.891,97";"6.319.940,70";
"03/2026";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"6.805.354,19";"30.366.469,96";"49.683.515,65";"5.876.386,39";
"01/2026";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"401.341.504,01";"31.451.815,47";"70.660,58";"40.523.901,77";
"04/2026";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"139.403,00";"451.464,17";"19.596.690,49";"287.213,59";
"02/2026";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"7.624.555,38";"14.823.852,78";"13.444.450,56";"4.527.431,11";
"04/2026";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"0,00";"194.897,13";"9.811.084,51";"585.061,26";
"01/2026";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"186.829.727,09";"15.324.959,58";"54.465,78";"22.941.727,65";
"03/2026";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"5.154.782,93";"32.339.920,15";"26.013.433,21";"3.790.917,95";
"04/2026";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"51.915,73";"29.003,20";"56.633.684,67";"3.534,71";
"01/2026";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"926.119.825,48";"87.751.834,62";"3.106.064,67";"110.082.660,32";
"03/2026";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"11.441.673,93";"89.384.503,20";"146.596.827,05";"10.668.936,40";
"02/2026";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"5.915.509,72";"86.449.484,50";"78.016.776,99";"12.818.217,96";
"01/2026";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"381.830.413,83";"39.696.656,29";"7.745.722,86";"34.817.760,49";
"02/2026";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"1.716.107,21";"35.714.486,71";"32.889.554,62";"3.418.351,82";
"04/2026";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"33.400,00";"997,27";"20.612.114,28";"3.923.188,24";
"03/2026";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"8.329.595,29";"34.653.980,47";"60.679.779,50";"12.328.672,27";
"02/2026";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"26.213.372,71";"91.488.895,69";"79.720.425,10";"13.361.781,15";
"01/2026";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"1.009.890.483,35";"89.993.746,23";"8.799.525,12";"87.815.628,87";
"04/2026";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"5.301,34";"13.074,65";"53.757.092,76";"166.875,93";
"03/2026";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"16.605.021,43";"90.865.701,27";"145.150.294,52";"6.189.124,76";
"04/2026";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"1.840.009,45";"1.035.820,37";"45.956.081,03";"135.277,13";
"01/2026";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"78.073.396,12";"73.321.024,81";"3.325.271,46";"91.013.663,48";
"03/2026";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"156.792.026,77";"87.186.044,88";"125.127.739,68";"3.440.456,28";
"02/2026";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"74.712.475,20";"73.911.004,00";"66.071.687,34";"15.415.020,78";
"02/2026";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"1.817.330,21";"34.254.410,72";"32.113.395,38";"8.515.777,78";
"04/2026";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"116.822,29";"125.492,05";"22.264.141,39";"41.248,87";
"01/2026";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"427.784.874,90";"36.135.763,21";"189.837,46";"48.433.887,42";
"03/2026";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"8.456.133,86";"49.380.776,95";"58.799.360,83";"5.205.924,35";
"01/2026";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"1.882.561.026,42";"142.710.520,95";"3.118.486,69";"180.312.623,30";
"04/2026";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"967.242,54";"1.524.362,93";"97.963.463,22";"82.065,03";
"03/2026";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"10.238.187,27";"293.375.449,61";"246.572.079,99";"2.660.031,16";
"02/2026";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"24.993.650,19";"145.129.205,29";"130.627.543,14";"22.682.223,69";
"04/2026";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"4.000,00";"275.603,11";"19.601.271,14";"0,00";
"01/2026";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"35.923.428,23";"32.666.269,59";"743.793,04";"39.038.922,38";
"03/2026";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"51.882.585,22";"42.457.895,11";"56.410.237,28";"3.033.707,32";
"02/2026";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"37.117.178,19";"34.514.054,21";"33.734.174,11";"3.897.938,83";
"01/2026";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"480.944.488,61";"35.481.075,11";"218.186,73";"69.642.031,43";
"02/2026";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"7.006.495,77";"36.945.340,77";"32.562.310,25";"11.590.702,95";
"04/2026";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"9.430,32";"105.532,85";"24.962.967,75";"0,00";
"03/2026";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"8.413.988,33";"42.671.915,49";"75.840.843,50";"4.122.590,14";
"03/2026";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"1.272.255,23";"66.018.011,00";"39.379.080,31";"23.091.058,11";
"04/2026";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"0,00";"0,00";"14.207.329,44";"90.224,79";
"01/2026";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"256.732.459,49";"21.296.910,41";"23.002,52";"29.125.744,32";
"02/2026";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"9.596.145,17";"23.870.677,69";"22.582.111,26";"3.630.909,37";
"04/2026";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"759.163,67";"101.344,76";"59.240.222,75";"2.196.654,60";
"03/2026";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"18.536.784,14";"112.026.431,95";"136.005.870,35";"5.718.566,21";
"02/2026";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"15.431.799,58";"89.772.877,70";"95.203.874,90";"37.692.901,77";
"01/2026";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"1.098.348.309,85";"87.252.796,24";"1.722.718,12";"119.535.426,50";
"04/2026";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"9.743.977,31";"200.899,88";"56.450.222,10";"32.816,97";
"01/2026";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"1.006.137.026,22";"91.975.860,37";"4.397.170,42";"81.883.467,26";
"02/2026";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"7.579.210,32";"88.873.656,09";"93.179.744,36";"7.681.303,64";
"03/2026";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"35.952.212,60";"101.121.452,77";"203.522.883,04";"9.806.625,82";
"01/2026";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"476.708.925,20";"41.524.268,32";"1.246.097,98";"52.284.443,17";
"03/2026";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"5.112.500,04";"75.787.932,26";"87.829.964,03";"5.908.190,40";
"02/2026";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"5.753.524,60";"38.464.522,81";"37.640.937,36";"7.951.500,27";
"04/2026";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"1.709.988,20";"8.381,90";"22.774.960,19";"125,00";
"04/2026";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"17.462,38";"333.645,99";"51.024.568,67";"299.354,60";
"03/2026";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"156.974.503,45";"89.176.955,19";"157.253.289,44";"11.524.131,86";
"02/2026";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"9.885.305,85";"81.349.320,84";"71.801.193,57";"27.454.232,24";
"01/2026";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"246.829.921,59";"75.442.614,72";"194.617,45";"108.177.520,03";
"04/2026";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"10.320,95";"358.607,89";"18.174.101,93";"46.760,39";
"03/2026";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"30.629.916,75";"64.258.107,07";"51.091.659,21";"4.046.988,54";
"02/2026";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"3.927.183,63";"32.093.803,67";"28.323.277,93";"7.910.449,29";
"01/2026";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"374.947.191,86";"30.530.251,01";"228.872,72";"45.900.720,73";
"04/2026";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"1.467.806,99";"2.285,58";"13.375.931,73";"0,00";
"02/2026";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"26.112.598,69";"28.166.499,49";"26.157.708,78";"7.137.045,28";
"03/2026";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"7.154.985,66";"38.174.844,80";"51.088.190,80";"2.572.080,87";
"01/2026";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"256.795.933,40";"22.781.935,51";"54.170,06";"31.204.689,67";
"03/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"717.707.091,45";"717.707.091,45";"0,00";
"02/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"516.743.473,96";"516.743.473,96";"0,00";
"01/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"6.091.139.210,00";"332.105.660,76";"332.105.660,76";"202.451.725,05";
"03/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"0,00";"1.220.989.465,48";"1.220.989.465,48";"0,00";
"02/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"0,00";"2.016.296.326,72";"2.016.296.326,72";"0,00";
"01/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"18.273.417.638,00";"996.316.983,04";"996.316.983,04";"607.355.175,32";
"03/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"0,00";"717.707.091,45";"528.198.791,97";"0,00";
"02/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"0,00";"692.996.661,94";"692.996.661,94";"67.981.512,69";
"04/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"0,00";"0,00";"189.508.299,48";"0,00";
"01/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"6.091.139.210,00";"0,00";"0,00";"290.322.685,14";
"04/2026";"25000 - Ministério da Fazenda";"25915 - Fundo Constitucional do Distrito Federal";"4.321.484,56";"9.186.639,48";"452.536.896,25";"9.073.298,24";
"03/2026";"25000 - Ministério da Fazenda";"25915 - Fundo Constitucional do Distrito Federal";"3.767.604.052,67";"3.440.189.367,40";"3.143.220.177,09";"89.985.463,98";
"01/2026";"25000 - Ministério da Fazenda";"25915 - Fundo Constitucional do Distrito Federal";"3.147.874.345,31";"2.409.485.127,57";"274.633.434,33";"1.007.059.905,52";
"02/2026";"25000 - Ministério da Fazenda";"25915 - Fundo Constitucional do Distrito Federal";"2.333.717.469,63";"2.332.117.617,22";"2.297.092.345,33";"143.029.658,67";
"04/2026";"68000 - Ministério de Portos e Aeroportos";"49901 - Fundo da Marinha Mercante";"0,00";"4.525.161,81";"4.525.161,81";"0,00";
"02/2026";"68000 - Ministério de Portos e Aeroportos";"49901 - Fundo da Marinha Mercante";"0,00";"2.733.590,55";"2.733.590,55";"53.950,00";
"03/2026";"68000 - Ministério de Portos e Aeroportos";"49901 - Fundo da Marinha Mercante";"26.620.954,81";"21.145.545,33";"21.145.545,33";"0,00";
"01/2026";"68000 - Ministério de Portos e Aeroportos";"49901 - Fundo da Marinha Mercante";"2.733.590,55";"0,00";"0,00";"0,00";
"02/2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"9.166.661.051,68";"9.166.661.051,68";"9.166.661.051,68";"397.279.652,59";
"04/2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"53.171.719,50";"26.585.859,75";"26.587.480,75";"4.414.140,25";
"01/2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"2.559.419.370,89";"2.559.419.370,89";"2.559.419.370,89";"3.974.999.033,01";
"03/2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"11.350.797.136,03";"11.345.037.136,03";"11.345.035.515,03";"908.769.557,34";
"01/2026";"25000 - Ministério da Fazenda";"25901 - Fundo de Compensação de Variações Salariais";"10.679.214,92";"10.679.214,92";"10.679.214,92";"66.065.799,49";
"02/2026";"25000 - Ministério da Fazenda";"25901 - Fundo de Compensação de Variações Salariais";"34.200.830,76";"34.200.830,76";"34.200.830,76";"59.994.081,02";
