"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"10/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"4.818.089,43";"9.142.010,61";"9.145.217,78";"268.379,50";
"07/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"4.967.563,51";"8.497.699,23";"8.542.905,77";"1.469,80";
"12/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"3.299.373,26";"10.071.730,08";"10.262.499,53";"4.520,00";
"05/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"2.141.565,56";"8.085.559,77";"8.012.972,53";"12.389,70";
"08/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"4.744.042,87";"7.624.328,53";"7.636.333,72";"28.014,56";
"02/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"2.564.933,35";"6.071.978,63";"6.014.894,74";"1.836.110,76";
"03/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"2.183.094,58";"7.448.047,58";"7.334.658,73";"435.349,52";
"01/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"65.209.319,10";"6.053.356,27";"5.797.777,59";"3.433.952,21";
"11/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"3.076.652,79";"9.990.349,78";"9.845.302,84";"0,00";
"04/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"2.733.425,69";"7.405.995,94";"7.401.837,84";"773.030,13";
"06/2014";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"3.728.054,89";"9.267.590,59";"9.371.044,58";"9.368,68";
"10/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"7.284.486,74";"9.002.240,97";"8.677.900,01";"150.332,50";
"12/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"16.462.409,66";"7.790.550,94";"11.131.761,76";"19.038,18";
"04/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"8.910.708,78";"9.331.927,71";"9.342.307,08";"1.100.904,28";
"06/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"3.030.662,00";"13.780.136,42";"13.768.174,18";"3.988.080,00";
"07/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"1.058.892,31";"15.277.452,24";"15.281.235,75";"4.675.656,85";
"03/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"15.494.390,04";"7.456.395,92";"7.442.313,73";"4.944.559,55";
"02/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"25.290.190,31";"4.141.034,67";"4.142.097,89";"7.835.737,75";
"11/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"11.809.308,52";"18.165.323,22";"15.190.734,71";"1.414.035,05";
"01/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"49.729.858,95";"3.730.699,57";"3.673.059,20";"4.496.633,55";
"05/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"11.723.536,71";"10.587.370,28";"10.593.569,43";"0,00";
"09/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"3.405.738,47";"9.661.778,43";"9.634.003,86";"0,00";
"08/2014";"42000 - Ministério da Cultura";"20412 - Fundação Nacional de Artes";"6.424.628,20";"8.324.241,62";"8.359.691,30";"199.246,83";
"08/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"107.182.306,49";"200.611.509,36";"195.273.209,15";"29.661.921,73";
"04/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"192.309.676,61";"207.201.417,83";"198.436.368,04";"39.243.242,09";
"09/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"205.766.724,17";"232.132.055,13";"206.328.401,49";"63.973.978,38";
"05/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"35.988.248,06";"224.515.184,71";"231.293.367,79";"85.544.956,27";
"07/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"16.339.195,35";"211.642.908,37";"237.664.757,09";"84.876.895,11";
"10/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"72.710.944,63";"299.686.777,71";"330.374.871,22";"69.276.213,09";
"12/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"80.870.713,53";"243.637.301,08";"243.657.805,71";"7.901.257,17";
"06/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"106.318.035,93";"278.749.669,14";"254.212.960,87";"11.372.558,18";
"03/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"18.921.270,93";"199.023.685,12";"199.163.061,91";"31.588.646,29";
"02/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"36.146.818,90";"189.966.729,38";"191.589.391,06";"54.399.377,87";
"01/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"2.382.465.986,36";"195.662.873,86";"193.566.374,78";"249.410.987,32";
"11/2014";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"157.023.066,50";"288.733.799,34";"283.659.796,60";"26.725.703,36";
"02/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"0,00";"0,00";"0,00";"175.577,11";
"09/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"277.673,13";"301.286,70";"293.435,16";"109.441,27";
"06/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"451.267,76";"83.450,10";"82.442,10";"74.137,79";
"11/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"588.723,49";"358.894,92";"350.255,45";"860,59";
"04/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"11.388,00";"7.488,00";"7.488,00";"125.535,35";
"03/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"6.360,00";"6.360,00";"6.360,00";"385.548,44";
"01/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"0,00";"0,00";"0,00";"260.676,79";
"10/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"323.257,49";"204.108,25";"213.424,09";"28.996,66";
"05/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"1.314.322,50";"1.205.937,35";"1.205.937,35";"576.067,18";
"12/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"531.703,79";"440.936,65";"427.628,29";"12.475,40";
"08/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"563.871,03";"117.261,88";"117.261,88";"9.240,25";
"07/2014";"84000 - Ministério dos Povos Indígenas";"30205 - Fundação Nacional do Índio - Patrimônio Indígena";"399.768,32";"191.954,05";"190.881,49";"64.445,83";
"08/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"8.733.119,13";"39.437.456,46";"35.820.240,35";"990.799,59";
"10/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"14.548.395,45";"39.364.145,44";"41.893.045,62";"917.745,68";
"06/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"9.642.874,80";"46.946.948,25";"46.595.263,80";"706.032,92";
"04/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"23.369.046,43";"38.342.208,10";"37.032.915,71";"5.998.626,87";
"12/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"1.337.274,61";"52.733.607,04";"48.088.633,94";"2.302.079,37";
"01/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"384.021.361,67";"31.080.999,16";"30.973.851,19";"11.164.853,88";
"05/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"20.158.688,52";"40.282.150,61";"40.106.028,48";"6.698.232,06";
"07/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"11.469.982,58";"39.153.761,41";"39.476.442,70";"1.501.281,77";
"09/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"7.282.529,96";"39.905.881,64";"41.411.699,71";"1.484.649,08";
"11/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"32.976.473,71";"55.911.964,03";"53.839.196,51";"6.868.573,83";
"03/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"9.456.512,00";"36.425.515,20";"38.502.101,09";"13.449.277,32";
"02/2014";"84000 - Ministério dos Povos Indígenas";"30202 - Fundação Nacional dos Povos Indígenas";"17.221.795,75";"33.622.655,11";"30.850.424,50";"1.601.253,05";
"03/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"711.252.554,06";"182.037.527,22";"161.598.581,64";"151.515.956,33";
"02/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"314.974.637,56";"170.022.337,23";"177.986.963,86";"177.687.874,60";
"10/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"234.884.513,40";"350.704.108,47";"301.406.490,83";"15.964.053,44";
"07/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"166.213.322,43";"290.327.744,28";"378.348.545,38";"43.687.081,20";
"05/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"73.552.026,35";"245.952.437,60";"163.509.696,49";"103.765.034,43";
"08/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"323.381.943,16";"367.884.545,65";"240.272.120,46";"35.430.038,59";
"01/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"996.171.977,80";"143.202.906,26";"107.454.258,70";"213.055.553,89";
"04/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"70.887.467,89";"195.431.090,60";"191.029.626,42";"107.821.491,69";
"09/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"198.367.434,22";"372.177.724,13";"507.048.996,01";"36.671.459,59";
"06/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"340.684.256,69";"410.462.024,04";"265.409.797,32";"64.620.966,58";
"12/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"419.270.202,85";"442.839.028,43";"414.242.275,68";"18.139.403,62";
"11/2014";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"374.170.886,35";"253.785.879,77";"373.847.033,26";"24.708.696,86";
"04/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"1.316.224,78";"1.047.384,70";"1.047.384,70";"808,94";
"07/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"69.084,63";"1.310.382,47";"1.310.382,47";"0,00";
"09/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"80.865,54";"1.156.614,58";"1.238.366,65";"0,00";
"03/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"1.636.263,01";"987.680,40";"987.680,40";"65.758,97";
"01/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"8.687.735,30";"955.399,26";"955.399,26";"55.401,17";
"11/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"1.231.492,16";"1.686.451,19";"1.686.374,39";"0,00";
"02/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"1.719.855,70";"989.342,38";"989.342,38";"46.424,76";
"08/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"409.258,03";"1.291.932,33";"1.210.180,26";"0,00";
"10/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"266.137,33";"1.380.589,41";"1.379.039,41";"0,00";
"12/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"- 364.323,70";"1.861.514,90";"1.863.141,70";"0,00";
"06/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"226.205,94";"1.552.285,30";"1.552.285,30";"0,00";
"05/2014";"52000 - Ministério da Defesa";"52222 - Fundação Osório";"427.178,07";"1.332.811,25";"1.332.811,25";"43.121,29";
"08/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"99.250.306,86";"126.113.681,69";"141.360.256,54";"12.668.270,84";
"05/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"135.827.536,32";"139.409.501,08";"139.880.245,44";"10.670.448,24";
"04/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"147.028.367,08";"145.130.918,96";"134.415.762,56";"18.761.634,06";
"01/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"374.644.749,76";"95.657.398,44";"95.650.042,42";"30.978.791,98";
"10/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"235.814.622,07";"135.627.097,33";"136.955.106,65";"12.192.684,13";
"09/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"137.960.270,34";"126.008.819,87";"118.768.670,17";"11.300.193,16";
"02/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"85.512.738,59";"145.002.892,75";"135.681.742,34";"42.783.557,08";
"07/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"130.423.742,01";"157.387.666,97";"139.147.824,26";"15.625.512,06";
"11/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"219.723.943,39";"208.625.536,65";"196.325.016,05";"5.422.263,11";
"06/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"149.220.811,22";"149.823.263,69";"159.627.324,24";"12.226.395,61";
"12/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"9.950.017,11";"154.562.202,86";"166.254.746,37";"8.839.826,88";
"03/2014";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"142.471.336,67";"128.979.594,50";"133.970.184,38";"21.667.159,85";
"05/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"- 1.844.052,00";"42.892.273,10";"45.691.180,40";"5.989.401,35";
"10/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"13.571.532,08";"50.914.629,15";"56.535.538,81";"1.792.243,81";
"12/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"24.254.506,96";"56.665.733,29";"47.495.736,64";"1.979.470,46";
"04/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"16.441.442,14";"43.678.519,24";"38.616.446,29";"4.480.303,28";
"07/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"12.241.471,82";"49.882.479,58";"48.645.307,43";"5.764.087,13";
"03/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"6.754.942,61";"46.477.506,70";"44.077.793,78";"5.896.366,11";
"08/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"30.325.214,00";"51.274.312,50";"52.133.698,87";"2.444.461,67";
"11/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"58.708.633,10";"75.937.827,63";"74.279.053,85";"2.356.911,06";
"02/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"59.264.218,33";"43.883.871,81";"47.135.531,59";"6.783.679,98";
"06/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"24.314.514,06";"61.968.113,89";"62.732.803,78";"1.674.140,35";
"01/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"391.026.048,84";"39.057.500,51";"35.143.806,66";"19.902.178,68";
"09/2014";"26000 - Ministério da Educação";"26270 - Fundação Universidade do Amazonas";"25.245.914,91";"51.714.019,34";"45.729.608,84";"1.830.676,37";
"04/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"22.744.733,23";"56.212.012,95";"49.054.926,91";"10.003.474,07";
"08/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"45.154.595,57";"62.592.923,83";"57.201.092,48";"4.199.626,46";
"06/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"48.737.282,08";"70.497.302,48";"76.483.289,82";"7.951.442,01";
"02/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"52.183.293,96";"44.944.871,60";"82.925.648,15";"13.979.912,61";
"11/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"47.123.555,87";"89.663.714,64";"75.127.310,85";"658.397,10";
"07/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"45.775.096,49";"69.042.756,31";"64.240.728,02";"6.284.988,01";
"01/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"265.426.338,17";"39.262.967,86";"77.598,72";"36.292.864,75";
"10/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"48.670.216,01";"65.209.066,96";"68.184.314,52";"2.570.658,92";
"12/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"26.045.740,62";"83.179.883,66";"101.056.437,00";"3.047.794,77";
"03/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"95.055.604,44";"50.765.117,09";"48.187.744,29";"14.528.886,62";
"05/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"91.521.389,34";"59.051.989,50";"50.257.524,20";"10.103.874,13";
"09/2014";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"24.011.904,10";"66.901.622,12";"62.237.511,25";"3.571.223,82";
"03/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"32.938.812,04";"15.639.851,58";"15.210.038,74";"2.380.727,80";
"01/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"86.823.041,56";"10.973.262,54";"10.714.076,50";"6.494.260,10";
"05/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"7.796.184,46";"14.948.741,09";"14.604.852,44";"6.854.350,69";
"07/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"5.669.892,18";"15.662.658,01";"16.835.832,64";"5.155.221,08";
"02/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"14.235.276,78";"14.660.755,53";"14.048.076,28";"2.861.190,30";
"11/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"26.349.484,35";"25.854.488,03";"22.491.800,26";"1.971.560,36";
"08/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"7.665.620,20";"17.208.873,41";"17.180.811,07";"4.132.836,75";
"10/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"9.901.188,95";"19.464.533,74";"15.959.649,98";"2.035.397,58";
"12/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"432.000,16";"18.147.309,51";"23.551.825,28";"1.322.147,94";
"04/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"9.159.238,61";"14.983.493,63";"14.735.952,09";"3.470.323,52";
"09/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"6.392.896,67";"18.490.269,55";"19.092.507,64";"2.649.558,93";
"06/2014";"26000 - Ministério da Educação";"26350 - Fundação Universidade Federal da Grande Dourados";"40.033.510,64";"20.533.748,89";"18.032.953,45";"3.052.005,17";
"08/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"1.812.407,39";"7.638.600,35";"8.782.335,00";"2.955.279,56";
"05/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"179.560,19";"7.254.590,60";"7.148.891,89";"703.142,35";
"09/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"378.663,32";"8.101.495,70";"8.194.162,42";"2.092.505,71";
"06/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"1.181.202,02";"8.872.146,85";"8.822.452,74";"5.774.160,33";
"10/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"4.795.944,32";"8.537.526,20";"8.338.852,45";"2.064.435,07";
"12/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"5.342.669,88";"11.284.430,17";"11.627.195,81";"276.446,42";
"03/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"17.146.494,16";"6.713.249,37";"6.580.986,33";"1.457.245,60";
"04/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"4.270.333,60";"6.920.491,84";"6.883.543,70";"1.415.713,68";
"11/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"6.723.153,28";"11.959.156,25";"12.071.728,75";"1.064.629,42";
"02/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"575.713,64";"5.729.755,01";"5.730.239,70";"978.120,57";
"07/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"2.847.674,18";"8.825.025,31";"7.480.275,12";"2.239.807,82";
"01/2014";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"60.786.892,62";"6.264.264,23";"6.239.696,58";"2.276.306,47";
"08/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"34.063.867,88";"54.900.693,31";"54.895.883,91";"2.685.450,22";
"01/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"322.222.969,85";"40.662.101,97";"40.493.862,89";"8.599.715,16";
"12/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"27.623.397,17";"55.012.619,97";"66.238.038,06";"2.162.010,54";
"04/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"4.518.719,23";"44.841.842,60";"45.090.174,66";"3.011.305,45";
"07/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"55.715.870,50";"50.310.209,21";"51.572.453,41";"2.617.683,78";
"05/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"6.116.969,73";"44.990.914,27";"45.187.405,38";"12.772.415,57";
"11/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"79.528.868,25";"77.325.740,43";"72.871.683,31";"1.250.728,52";
"10/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"23.188.722,03";"50.974.066,96";"52.076.991,47";"2.041.640,36";
"02/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"35.256.994,25";"42.398.686,43";"39.801.461,59";"14.560.689,69";
"09/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"39.976.224,82";"50.838.078,52";"48.710.769,20";"1.452.381,47";
"03/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"8.400.514,17";"45.030.892,83";"43.957.473,77";"8.266.355,86";
"06/2014";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"19.530.536,05";"60.114.553,17";"55.787.625,81";"2.915.488,38";
"02/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"4.036.718,04";"11.390.872,47";"11.175.520,55";"1.463.528,51";
"05/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"3.499.952,24";"13.770.663,84";"14.470.750,30";"4.134.740,97";
"07/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"5.424.675,54";"14.910.968,66";"15.728.159,04";"3.605.022,03";
"06/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"4.459.788,71";"18.236.140,54";"17.218.075,16";"723.612,65";
"03/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"81.590.786,99";"12.347.956,56";"12.287.501,90";"1.213.370,59";
"11/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"60.694.290,42";"22.951.319,22";"23.339.033,24";"1.925.799,20";
"08/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"6.577.064,39";"15.033.746,38";"14.494.235,65";"1.206.078,48";
"01/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"36.871.826,87";"11.387.308,38";"11.385.271,63";"3.454.056,17";
"09/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"10.359.202,35";"15.437.678,61";"15.680.068,98";"3.131.874,41";
"12/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"2.568.933,44";"20.148.969,67";"14.757.524,50";"1.194.902,70";
"04/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"2.413.674,05";"13.490.715,77";"12.778.782,54";"1.101.421,92";
"10/2014";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"9.785.727,68";"16.122.497,67";"15.936.619,48";"1.300.554,67";
"01/2014";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"464.291.222,18";"41.281.134,09";"33.929.225,08";"10.931.788,22";
"03/2014";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"12.877.642,63";"42.922.318,42";"43.139.829,21";"4.242.023,62";
"12/2014";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"24.429.680,47";"51.178.097,05";"51.045.537,74";"492.520,55";
"10/2014";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"15.953.461,97";"47.874.410,49";"49.943.527,11";"128.764,96";
"09/2014";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"1.940.310,99";"47.567.584,92";"48.475.081,83";"556.782,92";
