"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"782.030,36";"95.116,14";"95.116,14";
"01/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001)";"20203 - Agência Nacional do Cinema";"237.920,00";"0,00";"0,00";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"01/2015";"0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"260.000,00";"23.272,63";"23.272,63";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"59.378.026,00";"4.957.956,10";"4.957.956,10";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"75.471,05";"2.013,05";"2.013,05";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"1.750.000,00";"142.265,59";"142.265,59";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"515.000,00";"42.574,52";"42.574,52";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"80.000,00";"5.636,93";"5.636,93";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"10.267.716,00";"969.573,50";"901.412,46";
"01/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"60.000,00";"4.478,95";"4.478,95";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"955.814,66";"956.552,58";
"02/2015";"0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"23.272,63";"23.272,63";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"143.915,84";"143.915,84";
"02/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"8106 - APOIO A PROJETOS AUDIOVISUAIS ESPECIFICOS - FUNDO SETORIAL DO AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"02/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001)";"20203 - Agência Nacional do Cinema";"174.060,00";"171.500,00";"171.500,00";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"4.740.355,81";"4.724.782,52";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"5.851,48";"5.851,48";
"02/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"02/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"20.000,00";"0,00";"0,00";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"1.390.924,38";"1.136.427,96";"1.116.529,45";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"4.803,80";"4.803,80";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"90.599,85";"50.793,24";"50.793,24";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"43.083,27";"43.083,27";
"02/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"2.985.997,78";"2.816.960,90";"943.836,24";
"03/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001)";"20203 - Agência Nacional do Cinema";"12.500,00";"109.500,00";"38.000,00";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"999.621,00";"998.905,15";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"5.065.880,38";"5.011.531,93";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"115.716,84";"52.628,56";"19.117,35";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"2.949,03";"60.575,79";"60.575,79";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"03/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"1.618,56";"0,00";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"6.099,89";"6.099,89";
"03/2015";"0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"21.027,66";"21.027,66";
"03/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"5.075,25";"5.075,25";
"03/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"142.859,00";"142.859,00";
"03/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"8106 - APOIO A PROJETOS AUDIOVISUAIS ESPECIFICOS - FUNDO SETORIAL DO AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"04/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"4.817,15";"4.817,15";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"4.893.295,40";"4.931.642,28";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"44.086,41";"44.086,41";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"1.918.491,15";"1.240.281,57";"2.377.378,79";
"04/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"04/2015";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001)";"20203 - Agência Nacional do Cinema";"516.100,00";"164.560,00";"144.500,00";
"04/2015";"2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA";"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"20203 - Agência Nacional do Cinema";"0,00";"142.663,26";"142.663,26";
