"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"04/2024";"5125 - DIREITO A CULTURA";"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"22.456.442,00";"0,00";"0,00";
"04/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"204.367,20";"188.248,73";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"1.996,18";"6.755.894,32";"6.842.786,20";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"1.267.000,00";"1.563.116,84";"1.771.834,98";
"05/2024";"5125 - DIREITO A CULTURA";"006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"0,00";"100.000.000,00";"100.000.000,00";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"0,00";"20.948,43";"20.716,17";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"4.580,00";"20.340,00";"19.716,30";
"05/2024";"5125 - DIREITO A CULTURA";"20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"5.000,00";"0,00";"0,00";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"56.133,18";"44.528,16";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"202.011,74";"204.367,20";
"05/2024";"5125 - DIREITO A CULTURA";"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"100.000.000,00";"100.000.000,00";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"493.661,73";"251.384,66";
"05/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"34,94";"1.095.963,50";"1.095.963,50";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"73.305,00";"20.948,43";"20.948,43";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"150.106,56";"2.392.149,25";"1.876.438,23";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"80.299,28";"1.103.337,92";"1.103.337,92";
"06/2024";"5125 - DIREITO A CULTURA";"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"100.000.000,00";"0,00";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"1.026.181,00";"375.288,87";"493.661,73";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE";"20203 - Agência Nacional do Cinema";"1.855.650,00";"0,00";"0,00";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"80.717,00";"4.936,40";"5.526,42";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"96.242,00";"56.629,62";"56.133,18";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"301.493,46";"202.011,74";
"06/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"2.312.947,17";"8.849.238,61";"6.757.305,10";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"7.840,00";"0,00";"33,68";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"200.998,59";"301.493,46";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"3.179.801,00";"3.187.068,55";"2.007.974,21";
"07/2024";"5125 - DIREITO A CULTURA";"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"100.000.000,00";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"0,00";"20.948,43";"20.948,43";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"1.106.387,60";"1.106.387,60";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"375.040,48";"375.288,87";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"6.685.028,13";"8.850.906,24";
"07/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"56.388,42";"56.629,62";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"5.000,00";"6.688.327,39";"6.683.897,66";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"15.580,00";"82.490,00";"74.694,69";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"381.897,70";"384.233,38";
"08/2024";"5125 - DIREITO A CULTURA";"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"100.000.000,00";"100.000.000,00";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"55.435,78";"56.388,42";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE";"20203 - Agência Nacional do Cinema";"- 1.855.650,00";"0,00";"0,00";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"- 2.491.910,23";"1.947.119,59";"2.586.903,36";
"08/2024";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00S0 - CONTRIBUICAO AO PROGRAMA IBERMEDIA";"20203 - Agência Nacional do Cinema";"2.080.000,00";"0,00";"0,00";
"08/2024";"5025 - CULTURA";"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)";"20203 - Agência Nacional do Cinema";"0,00";"0,00";"0,00";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"0,00";"19.448,43";"20.948,43";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"200.989,79";"200.998,59";
"08/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"1.102.992,78";"1.102.992,78";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"1.106.113,74";"1.106.113,74";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"6.734.505,62";"6.689.261,02";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"55.362,73";"55.435,78";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"376.719,44";"372.704,80";
"09/2024";"5125 - DIREITO A CULTURA";"20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL";"20203 - Agência Nacional do Cinema";"- 51.000,00";"- 9.449,89";"- 9.449,89";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"200.989,79";"200.989,79";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"20203 - Agência Nacional do Cinema";"59.704,00";"7.567,00";"14.647,23";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"3.023.554,56";"2.415.057,23";"2.762.183,16";
"09/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"0,00";"19.448,43";"19.448,43";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"20203 - Agência Nacional do Cinema";"2.574.756,88";"3.920.574,48";"2.876.175,53";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"6.694.298,28";"6.732.020,50";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"20203 - Agência Nacional do Cinema";"0,00";"200.989,79";"200.989,79";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"20203 - Agência Nacional do Cinema";"0,00";"1.101.655,14";"1.101.655,14";
"10/2024";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00S0 - CONTRIBUICAO AO PROGRAMA IBERMEDIA";"20203 - Agência Nacional do Cinema";"0,00";"2.080.000,00";"2.080.000,00";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"20203 - Agência Nacional do Cinema";"0,00";"369.802,56";"376.719,44";
"10/2024";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"20203 - Agência Nacional do Cinema";"0,00";"19.419,51";"19.448,43";
