0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-->  Busca Em todos os anos 2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000  Menu  Imprimir  Anterior  Próximo  Database Brasil 2017  16. Média de habitantes por sala dos estados  estadosalaspop. Estadohabitantes por sala1RORAIMA15522.63634.8422DISTRITO FEDERAL873.039.44434.9363SÃO PAULO1.01545.094.86644.4284RIO DE JANEIRO36116.718.95646.3135SANTA CATARINA1337.001.16152.6406AMAPÁ15797.72253.1817ESPIRITO SANTO744.016.35654.2758GOIÁS1176.778.77257.9389AMAZONAS704.063.61458.05210PARANÁ19311.320.89258.65711RIO GRANDE DO SUL17611.322.89564.33512MATO GROSSO463.344.54472.70713MINAS GERAIS25721.119.53682.17714TOCANTINS181.550.19486.12215CEARÁ1019.020.46089.31116SERGIPE242.288.11695.33817PERNAMBUCO979.473.26697.66318RONDONIA181.805.788100.32219MATO GROSSO DO SUL272.713.147100.48720PARAIBA374.025.558108.79921MARANHÃO627.000.229112.90722RIO GRANDE DO NORTE313.507.003113.12923ALAGOAS293.375.823116.40824ACRE7829.619118.51725PIAUI263.219.257123.81826PARÁ668.366.628126.76727BAHIA10415.344.447147.543Total3.206207.660.92964.773Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2017 - Pesquisa: Filme B  Topo da página  © Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Busca Em todos os anos 2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000,,Menu,,Imprimir,,Anterior,,Próximo,,,,,,,,,,,,,
,Database Brasil 2017,,,,,,,,,,,,,,,,,,,,,
,16. Média de habitantes por sala dos estados,,,,,,,,,,,,,,,,,,,,,
estadosalaspop. Estadohabitantes por sala1RORAIMA15522.63634.8422DISTRITO FEDERAL873.039.44434.9363SÃO PAULO1.01545.094.86644.4284RIO DE JANEIRO36116.718.95646.3135SANTA CATARINA1337.001.16152.6406AMAPÁ15797.72253.1817ESPIRITO SANTO744.016.35654.2758GOIÁS1176.778.77257.9389AMAZONAS704.063.61458.05210PARANÁ19311.320.89258.65711RIO GRANDE DO SUL17611.322.89564.33512MATO GROSSO463.344.54472.70713MINAS GERAIS25721.119.53682.17714TOCANTINS181.550.19486.12215CEARÁ1019.020.46089.31116SERGIPE242.288.11695.33817PERNAMBUCO979.473.26697.66318RONDONIA181.805.788100.32219MATO GROSSO DO SUL272.713.147100.48720PARAIBA374.025.558108.79921MARANHÃO627.000.229112.90722RIO GRANDE DO NORTE313.507.003113.12923ALAGOAS293.375.823116.40824ACRE7829.619118.51725PIAUI263.219.257123.81826PARÁ668.366.628126.76727BAHIA10415.344.447147.543Total3.206207.660.92964.773Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2017 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,,,,,
,estado,salas,pop. Estado,habitantes por sala,,,,,,,,,,,,,,,,,,
1,RORAIMA,15,522.636,34.842,,,,,,,,,,,,,,,,,,
2,DISTRITO FEDERAL,87,3.039.444,34.936,,,,,,,,,,,,,,,,,,
