0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3,RIO DE JANEIRO,311,16.369.179,52.634,,,,,,,,,,,,,,,,,,
4,SANTA CATARINA,109,6.634.254,60.865,,,,,,,,,,,,,,,,,,
5,PARANÁ,168,10.997.465,65.461,,,,,,,,,,,,,,,,,,
6,RIO GRANDE DO SUL,168,11.164.043,66.453,,,,,,,,,,,,,,,,,,
7,ESPIRITO SANTO,56,3.839.366,68.560,,,,,,,,,,,,,,,,,,
8,GOIÁS,92,6.434.048,69.935,,,,,,,,,,,,,,,,,,
9,AMAZONAS,47,3.807.921,81.020,,,,,,,,,,,,,,,,,,
10,RORAIMA,6,488.072,81.345,,,,,,,,,,,,,,,,,,
11,MATO GROSSO,36,3.182.113,88.392,,,,,,,,,,,,,,,,,,
12,MATO GROSSO DO SUL,28,2.587.269,92.402,,,,,,,,,,,,,,,,,,
13,MINAS GERAIS,213,20.593.356,96.682,,,,,,,,,,,,,,,,,,
14,PERNAMBUCO,82,9.208.550,112.299,,,,,,,,,,,,,,,,,,
15,TOCANTINS,13,1.478.164,113.705,,,,,,,,,,,,,,,,,,
16,SERGIPE,19,2.195.662,115.561,,,,,,,,,,,,,,,,,,
17,RIO GRANDE DO NORTE,29,3.373.959,116.343,,,,,,,,,,,,,,,,,,
18,RONDONIA,13,1.728.214,132.940,,,,,,,,,,,,,,,,,,
19,PARAIBA,26,3.914.421,150.555,,,,,,,,,,,,,,,,,,
20,ACRE,5,776.463,155.293,,,,,,,,,,,,,,,,,,
21,BAHIA,93,15.044.137,161.765,,,,,,,,,,,,,,,,,,
22,PARÁ,47,7.999.729,170.207,,,,,,,,,,,,,,,,,,
23,CEARÁ,49,8.778.576,179.155,,,,,,,,,,,,,,,,,,
24,AMAPÁ,4,734.996,183.749,,,,,,,,,,,,,,,,,,
25,MARANHÃO,33,6.794.301,205.888,,,,,,,,,,,,,,,,,,
26,ALAGOAS,14,3.300.935,235.781,,,,,,,,,,,,,,,,,,
27,PIAUI,10,3.184.166,318.417,,,,,,,,,,,,,,,,,,
Total,,2.645,201.749.626,76.276,,,,,,,,,,,,,,,,,,
Fonte: Filme B Box Office /Pop: IBGE-estimativa 2013 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2013 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2013 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2013 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2013 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
