0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-->  Busca Em todos os anos 2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000  Menu  Imprimir  Anterior  Próximo  Database Brasil 2018  16. Média de habitantes por sala dos estados  estadosalaspop. Estadohabitantes por sala1DISTRITO FEDERAL872.974.70334.1922RORAIMA15576.56838.4383SÃO PAULO1.02945.538.93644.2564RIO DE JANEIRO37517.159.96045.7605SANTA CATARINA1487.075.49447.8076ESPIRITO SANTO733.972.38854.4167AMAPÁ15829.49455.3008AMAZONAS713.995.25856.2719PARANÁ20111.348.93756.46210GOIÁS1166.921.16159.66511RONDONIA201.238.05861.90312RIO GRANDE DO SUL18011.329.60562.94213MATO GROSSO533.441.99864.94314MINAS GERAIS26921.040.66278.21815PERNAMBUCO1169.486.19181.77816TOCANTINS181.555.22986.40217CEARÁ1019.075.64989.85818SERGIPE242.278.30894.93019PARAIBA403.973.94099.34920PARÁ848.504.598101.24521MATO GROSSO DO SUL272.748.023101.77922PIAUI303.264.531108.81823RIO GRANDE DO NORTE313.377.908108.96524ALAGOAS293.322.820114.58025MARANHÃO606.914.434115.24126ACRE7869.265124.18127BAHIA11414.744.683129.339Total3.333207.558.80162.274Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B  Topo da página  © Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Busca Em todos os anos 2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000,,Menu,,Imprimir,,Anterior,,Próximo,,,,,,,,,,,,,
,Database Brasil 2018,,,,,,,,,,,,,,,,,,,,,
,16. Média de habitantes por sala dos estados,,,,,,,,,,,,,,,,,,,,,
estadosalaspop. Estadohabitantes por sala1DISTRITO FEDERAL872.974.70334.1922RORAIMA15576.56838.4383SÃO PAULO1.02945.538.93644.2564RIO DE JANEIRO37517.159.96045.7605SANTA CATARINA1487.075.49447.8076ESPIRITO SANTO733.972.38854.4167AMAPÁ15829.49455.3008AMAZONAS713.995.25856.2719PARANÁ20111.348.93756.46210GOIÁS1166.921.16159.66511RONDONIA201.238.05861.90312RIO GRANDE DO SUL18011.329.60562.94213MATO GROSSO533.441.99864.94314MINAS GERAIS26921.040.66278.21815PERNAMBUCO1169.486.19181.77816TOCANTINS181.555.22986.40217CEARÁ1019.075.64989.85818SERGIPE242.278.30894.93019PARAIBA403.973.94099.34920PARÁ848.504.598101.24521MATO GROSSO DO SUL272.748.023101.77922PIAUI303.264.531108.81823RIO GRANDE DO NORTE313.377.908108.96524ALAGOAS293.322.820114.58025MARANHÃO606.914.434115.24126ACRE7869.265124.18127BAHIA11414.744.683129.339Total3.333207.558.80162.274Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,,,,,
,estado,salas,pop. Estado,habitantes por sala,,,,,,,,,,,,,,,,,,
1,DISTRITO FEDERAL,87,2.974.703,34.192,,,,,,,,,,,,,,,,,,
2,RORAIMA,15,576.568,38.438,,,,,,,,,,,,,,,,,,
3,SÃO PAULO,1.029,45.538.936,44.256,,,,,,,,,,,,,,,,,,
4,RIO DE JANEIRO,375,17.159.960,45.760,,,,,,,,,,,,,,,,,,
5,SANTA CATARINA,148,7.075.494,47.807,,,,,,,,,,,,,,,,,,
6,ESPIRITO SANTO,73,3.972.388,54.416,,,,,,,,,,,,,,,,,,
7,AMAPÁ,15,829.494,55.300,,,,,,,,,,,,,,,,,,
8,AMAZONAS,71,3.995.258,56.271,,,,,,,,,,,,,,,,,,
9,PARANÁ,201,11.348.937,56.462,,,,,,,,,,,,,,,,,,
10,GOIÁS,116,6.921.161,59.665,,,,,,,,,,,,,,,,,,
11,RONDONIA,20,1.238.058,61.903,,,,,,,,,,,,,,,,,,
12,RIO GRANDE DO SUL,180,11.329.605,62.942,,,,,,,,,,,,,,,,,,
13,MATO GROSSO,53,3.441.998,64.943,,,,,,,,,,,,,,,,,,
14,MINAS GERAIS,269,21.040.662,78.218,,,,,,,,,,,,,,,,,,
15,PERNAMBUCO,116,9.486.191,81.778,,,,,,,,,,,,,,,,,,
16,TOCANTINS,18,1.555.229,86.402,,,,,,,,,,,,,,,,,,
17,CEARÁ,101,9.075.649,89.858,,,,,,,,,,,,,,,,,,
18,SERGIPE,24,2.278.308,94.930,,,,,,,,,,,,,,,,,,
19,PARAIBA,40,3.973.940,99.349,,,,,,,,,,,,,,,,,,
20,PARÁ,84,8.504.598,101.245,,,,,,,,,,,,,,,,,,
21,MATO GROSSO DO SUL,27,2.748.023,101.779,,,,,,,,,,,,,,,,,,
22,PIAUI,30,3.264.531,108.818,,,,,,,,,,,,,,,,,,
23,RIO GRANDE DO NORTE,31,3.377.908,108.965,,,,,,,,,,,,,,,,,,
24,ALAGOAS,29,3.322.820,114.580,,,,,,,,,,,,,,,,,,
25,MARANHÃO,60,6.914.434,115.241,,,,,,,,,,,,,,,,,,
26,ACRE,7,869.265,124.181,,,,,,,,,,,,,,,,,,
27,BAHIA,114,14.744.683,129.339,,,,,,,,,,,,,,,,,,
,Total,3.333,207.558.801,62.274,,,,,,,,,,,,,,,,,,
Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2018 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
