0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3,BRASILIA,DF,77,,,,,,,,,,,,,,,,,,,
4,PORTO ALEGRE,RS,65,,,,,,,,,,,,,,,,,,,
5,BELO HORIZONTE,MG,65,,,,,,,,,,,,,,,,,,,
6,CURITIBA,PR,53,,,,,,,,,,,,,,,,,,,
7,CAMPINAS,SP,51,,,,,,,,,,,,,,,,,,,
8,SALVADOR,BA,36,,,,,,,,,,,,,,,,,,,
9,GOIANIA,GO,31,,,,,,,,,,,,,,,,,,,
10,RECIFE,PE,30,,,,,,,,,,,,,,,,,,,
11,RIBEIRAO PRETO,SP,29,,,,,,,,,,,,,,,,,,,
12,FORTALEZA,CE,27,,,,,,,,,,,,,,,,,,,
13,NITEROI,RJ,18,,,,,,,,,,,,,,,,,,,
14,SAO JOSE DOS CAMPOS,SP,18,,,,,,,,,,,,,,,,,,,
15,SOROCABA,SP,18,,,,,,,,,,,,,,,,,,,
16,JOAO PESSOA,PB,18,,,,,,,,,,,,,,,,,,,
17,CUIABA,MT,17,,,,,,,,,,,,,,,,,,,
18,MANAUS,AM,16,,,,,,,,,,,,,,,,,,,
19,SAO LUIS,MA,16,,,,,,,,,,,,,,,,,,,
20,SANTOS,SP,15,,,,,,,,,,,,,,,,,,,
21,GUARULHOS,SP,15,,,,,,,,,,,,,,,,,,,
22,BELEM,PA,15,,,,,,,,,,,,,,,,,,,
23,SANTO ANDRE,SP,15,,,,,,,,,,,,,,,,,,,
24,ARACAJU,SE,14,,,,,,,,,,,,,,,,,,,
25,UBERLANDIA,MG,14,,,,,,,,,,,,,,,,,,,
26,MARINGA,PR,14,,,,,,,,,,,,,,,,,,,
27,SAO BERNARDO DO CAMPO,SP,13,,,,,,,,,,,,,,,,,,,
28,CAMPO GRANDE,MS,12,,,,,,,,,,,,,,,,,,,
29,JABOATAO,PE,12,,,,,,,,,,,,,,,,,,,
30,LONDRINA,PR,11,,,,,,,,,,,,,,,,,,,
31,PRAIA GRANDE,SP,11,,,,,,,,,,,,,,,,,,,
32,SAO JOSE DO RIO PRETO,SP,10,,,,,,,,,,,,,,,,,,,
33,VILA VELHA,ES,10,,,,,,,,,,,,,,,,,,,
34,ARARAQUARA,SP,10,,,,,,,,,,,,,,,,,,,
35,UBERABA,MG,10,,,,,,,,,,,,,,,,,,,
36,BARUERI,SP,9,,,,,,,,,,,,,,,,,,,
37,NATAL,RN,9,,,,,,,,,,,,,,,,,,,
38,JUNDIAI,SP,9,,,,,,,,,,,,,,,,,,,
39,JUIZ DE FORA,MG,9,,,,,,,,,,,,,,,,,,,
40,PONTA GROSSA,PR,9,,,,,,,,,,,,,,,,,,,
41,SAO GONCALO,RJ,9,,,,,,,,,,,,,,,,,,,
42,TERESINA,PI,9,,,,,,,,,,,,,,,,,,,
43,VITORIA,ES,8,,,,,,,,,,,,,,,,,,,
44,FLORIANOPOLIS,SC,8,,,,,,,,,,,,,,,,,,,
45,CAXIAS DO SUL,RS,8,,,,,,,,,,,,,,,,,,,
46,VITORIA DA CONQUISTA,BA,8,,,,,,,,,,,,,,,,,,,
47,CANOAS,RS,7,,,,,,,,,,,,,,,,,,,
48,JOINVILLE,SC,7,,,,,,,,,,,,,,,,,,,
49,SAO JOAO DE MERITI,RJ,7,,,,,,,,,,,,,,,,,,,
50,NOVO HAMBURGO,RS,7,,,,,,,,,,,,,,,,,,,
51,PRESIDENTE PRUDENTE,SP,7,,,,,,,,,,,,,,,,,,,
52,PETROPOLIS,RJ,7,,,,,,,,,,,,,,,,,,,
53,CASCAVEL,PR,7,,,,,,,,,,,,,,,,,,,
54,PIRACICABA,SP,6,,,,,,,,,,,,,,,,,,,
55,BLUMENAU,SC,6,,,,,,,,,,,,,,,,,,,
56,MACEIO,AL,6,,,,,,,,,,,,,,,,,,,
57,NOVA IGUACU,RJ,6,,,,,,,,,,,,,,,,,,,
58,FEIRA DE SANTANA,BA,6,,,,,,,,,,,,,,,,,,,
59,VOLTA REDONDA,RJ,6,,,,,,,,,,,,,,,,,,,
60,APARECIDA DE GOIANIA,GO,6,,,,,,,,,,,,,,,,,,,
61,SERRA,ES,6,,,,,,,,,,,,,,,,,,,
62,TABOAO DA SERRA,SP,5,,,,,,,,,,,,,,,,,,,
63,MAUA,SP,5,,,,,,,,,,,,,,,,,,,
64,OSASCO,SP,5,,,,,,,,,,,,,,,,,,,
65,SUZANO,SP,5,,,,,,,,,,,,,,,,,,,
66,DUQUE DE CAXIAS,RJ,5,,,,,,,,,,,,,,,,,,,
67,ITU,SP,5,,,,,,,,,,,,,,,,,,,
68,INDAIATUBA,SP,5,,,,,,,,,,,,,,,,,,,
69,RIO CLARO,SP,5,,,,,,,,,,,,,,,,,,,
70,PELOTAS,RS,5,,,,,,,,,,,,,,,,,,,
71,JACAREI,SP,5,,,,,,,,,,,,,,,,,,,
72,POCOS DE CALDAS,MG,5,,,,,,,,,,,,,,,,,,,
73,MACAPA,AP,5,,,,,,,,,,,,,,,,,,,
74,BENTO GONCALVES,RS,5,,,,,,,,,,,,,,,,,,,
75,CONTAGEM,MG,4,,,,,,,,,,,,,,,,,,,
76,BAURU,SP,4,,,,,,,,,,,,,,,,,,,
77,MOGI DAS CRUZES,SP,4,,,,,,,,,,,,,,,,,,,
78,SANTA BARBARA D'OESTE,SP,4,,,,,,,,,,,,,,,,,,,
79,SANTA MARIA,RS,4,,,,,,,,,,,,,,,,,,,
80,SAO CARLOS,SP,4,,,,,,,,,,,,,,,,,,,
81,LIMEIRA,SP,4,,,,,,,,,,,,,,,,,,,
82,IPATINGA,MG,4,,,,,,,,,,,,,,,,,,,
83,PASSO FUNDO,RS,4,,,,,,,,,,,,,,,,,,,
84,CAMPINA GRANDE,PB,4,,,,,,,,,,,,,,,,,,,
85,MONTES CLAROS,MG,4,,,,,,,,,,,,,,,,,,,
86,ITABUNA,BA,4,,,,,,,,,,,,,,,,,,,
87,CRICIUMA,SC,4,,,,,,,,,,,,,,,,,,,
88,CACHOEIRO DE ITAPEMIRIM,ES,4,,,,,,,,,,,,,,,,,,,
89,GOVERNADOR VALADARES,MG,4,,,,,,,,,,,,,,,,,,,
90,GUARAPARI,ES,4,,,,,,,,,,,,,,,,,,,
91,ITAPETININGA,SP,4,,,,,,,,,,,,,,,,,,,
92,CARUARU,PE,4,,,,,,,,,,,,,,,,,,,
93,FRANCA,SP,3,,,,,,,,,,,,,,,,,,,
94,MARILIA,SP,3,,,,,,,,,,,,,,,,,,,
95,NOVA FRIBURGO,RJ,3,,,,,,,,,,,,,,,,,,,
96,FOZ DO IGUACU,PR,3,,,,,,,,,,,,,,,,,,,
97,JARAGUA DO SUL,SC,3,,,,,,,,,,,,,,,,,,,
98,RESENDE,RJ,3,,,,,,,,,,,,,,,,,,,
99,NILOPOLIS,RJ,3,,,,,,,,,,,,,,,,,,,
100,PORTO VELHO,RO,3,,,,,,,,,,,,,,,,,,,
101,RONDONOPOLIS,MT,3,,,,,,,,,,,,,,,,,,,
102,BETIM,MG,3,,,,,,,,,,,,,,,,,,,
103,JAU,SP,3,,,,,,,,,,,,,,,,,,,
104,TERESOPOLIS,RJ,3,,,,,,,,,,,,,,,,,,,
105,DOURADOS,MS,3,,,,,,,,,,,,,,,,,,,
106,SANTA CRUZ DO SUL,RS,3,,,,,,,,,,,,,,,,,,,
107,VARGINHA,MG,3,,,,,,,,,,,,,,,,,,,
108,TATUI,SP,3,,,,,,,,,,,,,,,,,,,
109,COSMOPOLIS,SP,3,,,,,,,,,,,,,,,,,,,
110,PINDAMONHANGABA,SP,3,,,,,,,,,,,,,,,,,,,
111,ASSIS,SP,3,,,,,,,,,,,,,,,,,,,
112,TUBARAO,SC,3,,,,,,,,,,,,,,,,,,,
113,CHAPECO,SC,3,,,,,,,,,,,,,,,,,,,
114,ITUMBIARA,GO,3,,,,,,,,,,,,,,,,,,,
115,PALMAS DO TOCANTINS,TO,3,,,,,,,,,,,,,,,,,,,
116,OURINHOS,SP,3,,,,,,,,,,,,,,,,,,,
117,LINHARES,ES,3,,,,,,,,,,,,,,,,,,,
118,PERUIBE,SP,3,,,,,,,,,,,,,,,,,,,
119,BOA VISTA,RR,3,,,,,,,,,,,,,,,,,,,
120,LAGES,SC,3,,,,,,,,,,,,,,,,,,,
121,AMPARO,SP,3,,,,,,,,,,,,,,,,,,,
122,SETE LAGOAS,MG,3,,,,,,,,,,,,,,,,,,,
123,CAPAO DA CANOA,RS,3,,,,,,,,,,,,,,,,,,,
124,ITAPEMA,SC,3,,,,,,,,,,,,,,,,,,,
125,TAUBATE,SP,2,,,,,,,,,,,,,,,,,,,
126,ARACATUBA,SP,2,,,,,,,,,,,,,,,,,,,
127,BALNEARIO DE CAMBORIU,SC,2,,,,,,,,,,,,,,,,,,,
128,PETROLINA,PE,2,,,,,,,,,,,,,,,,,,,
129,CABO FRIO,RJ,2,,,,,,,,,,,,,,,,,,,
130,CACHOEIRINHA,RS,2,,,,,,,,,,,,,,,,,,,
131,ITAJAI,SC,2,,,,,,,,,,,,,,,,,,,
132,ANAPOLIS,GO,2,,,,,,,,,,,,,,,,,,,
133,JUAZEIRO DO NORTE,CE,2,,,,,,,,,,,,,,,,,,,
134,VALPARAISO,GO,2,,,,,,,,,,,,,,,,,,,
135,CAMPOS,RJ,2,,,,,,,,,,,,,,,,,,,
136,BARRA MANSA,RJ,2,,,,,,,,,,,,,,,,,,,
137,ARARUAMA,RJ,2,,,,,,,,,,,,,,,,,,,
138,ILHEUS,BA,2,,,,,,,,,,,,,,,,,,,
139,SAO ROQUE,SP,2,,,,,,,,,,,,,,,,,,,
140,ITAPEVI,SP,2,,,,,,,,,,,,,,,,,,,
141,MACAE,RJ,2,,,,,,,,,,,,,,,,,,,
142,PATOS DE MINAS,MG,2,,,,,,,,,,,,,,,,,,,
143,SAO VICENTE,SP,2,,,,,,,,,,,,,,,,,,,
144,LAVRAS,MG,2,,,,,,,,,,,,,,,,,,,
145,AMERICANA,SP,2,,,,,,,,,,,,,,,,,,,
146,UBATUBA,SP,2,,,,,,,,,,,,,,,,,,,
147,LAJEADO,RS,2,,,,,,,,,,,,,,,,,,,
148,APUCARANA,PR,2,,,,,,,,,,,,,,,,,,,
149,DIVINOPOLIS,MG,2,,,,,,,,,,,,,,,,,,,
150,SANTO ANTONIO DE JESUS,BA,2,,,,,,,,,,,,,,,,,,,
151,TEIXEIRA DE FREITAS,BA,2,,,,,,,,,,,,,,,,,,,
152,SUMARE,SP,2,,,,,,,,,,,,,,,,,,,
153,TRES CORACOES,MG,2,,,,,,,,,,,,,,,,,,,
154,MOGI-MIRIM,SP,2,,,,,,,,,,,,,,,,,,,
155,ITATIBA,SP,2,,,,,,,,,,,,,,,,,,,
156,RIO BRANCO,AC,2,,,,,,,,,,,,,,,,,,,
157,BELFORD ROXO,RJ,2,,,,,,,,,,,,,,,,,,,
158,BARRETOS,SP,2,,,,,,,,,,,,,,,,,,,
159,BARBACENA,MG,2,,,,,,,,,,,,,,,,,,,
160,RIO GRANDE,RS,2,,,,,,,,,,,,,,,,,,,
161,SAO SEBASTIAO,SP,2,,,,,,,,,,,,,,,,,,,
162,TANGARA DA SERRA,MT,2,,,,,,,,,,,,,,,,,,,
163,POUSO ALEGRE,MG,2,,,,,,,,,,,,,,,,,,,
164,CAMACARI,BA,2,,,,,,,,,,,,,,,,,,,
165,SAO CAETANO DO SUL,SP,2,,,,,,,,,,,,,,,,,,,
166,CRUZ ALTA,RS,2,,,,,,,,,,,,,,,,,,,
167,FERNANDOPOLIS,SP,2,,,,,,,,,,,,,,,,,,,
168,SOBRAL,CE,2,,,,,,,,,,,,,,,,,,,
169,ITAPIRA,SP,2,,,,,,,,,,,,,,,,,,,
170,ANGRA DOS REIS,RJ,2,,,,,,,,,,,,,,,,,,,
171,GUARUJA,SP,2,,,,,,,,,,,,,,,,,,,
172,CATANDUVA,SP,2,,,,,,,,,,,,,,,,,,,
173,RIO VERDE,GO,2,,,,,,,,,,,,,,,,,,,
174,BOTUCATU,SP,1,,,,,,,,,,,,,,,,,,,
175,SAO JOAO DEL REY,MG,1,,,,,,,,,,,,,,,,,,,
176,SAO JOAO DA BOA VISTA,SP,1,,,,,,,,,,,,,,,,,,,
177,LORENA,SP,1,,,,,,,,,,,,,,,,,,,
178,ERECHIM,RS,1,,,,,,,,,,,,,,,,,,,
179,BRUSQUE,SC,1,,,,,,,,,,,,,,,,,,,
180,GUARATINGUETA,SP,1,,,,,,,,,,,,,,,,,,,
181,ATIBAIA,SP,1,,,,,,,,,,,,,,,,,,,
182,BRAGANCA PAULISTA,SP,1,,,,,,,,,,,,,,,,,,,
183,MATAO,SP,1,,,,,,,,,,,,,,,,,,,
184,PRIMAVERA DO LESTE,MT,1,,,,,,,,,,,,,,,,,,,
185,JI-PARANA,RO,1,,,,,,,,,,,,,,,,,,,
186,ARARAS,SP,1,,,,,,,,,,,,,,,,,,,
187,ITABIRA,MG,1,,,,,,,,,,,,,,,,,,,
188,COLATINA,ES,1,,,,,,,,,,,,,,,,,,,
189,ALAGOINHAS,BA,1,,,,,,,,,,,,,,,,,,,
190,TOLEDO,PR,1,,,,,,,,,,,,,,,,,,,
191,CATAGUASES,MG,1,,,,,,,,,,,,,,,,,,,
192,TEOFILO OTONI,MG,1,,,,,,,,,,,,,,,,,,,
193,BEBEDOURO,SP,1,,,,,,,,,,,,,,,,,,,
194,JOACABA,SC,1,,,,,,,,,,,,,,,,,,,
195,ARUJA,SP,1,,,,,,,,,,,,,,,,,,,
196,CARAGUATATUBA,SP,1,,,,,,,,,,,,,,,,,,,
197,LINS,SP,1,,,,,,,,,,,,,,,,,,,
198,MOCOCA,SP,1,,,,,,,,,,,,,,,,,,,
199,CARATINGA,MG,1,,,,,,,,,,,,,,,,,,,
200,ARIQUEMES,RO,1,,,,,,,,,,,,,,,,,,,
Pesquisa: www.filmeb.com.br,Pesquisa: www.filmeb.com.br,Pesquisa: www.filmeb.com.br,Pesquisa: www.filmeb.com.br,,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
