"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"06/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"2.863.078,71";"359.183.105,69";"286.713.620,04";"1.280.717,58";
"07/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"- 1.487.498,84";"297.375.071,71";"361.810.464,78";"1.275.029,46";
"11/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"248.727.144,97";"453.587.906,33";"407.768.466,64";"- 1.393.629,49";
"01/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"3.422.753.504,49";"275.366.346,35";"90.133.741,40";"243.714.515,33";
"09/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"813.491,93";"290.993.989,33";"295.891.469,45";"2.514.379,45";
"02/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"6.510.467,79";"300.022.012,12";"294.644.811,46";"20.943.063,52";
"03/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"680.373,22";"304.479.835,46";"299.633.020,25";"5.651.123,92";
"12/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"- 45.536.926,45";"350.776.202,32";"357.322.108,94";"3.342.381,00";
"08/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"6.812.039,80";"291.847.772,33";"299.911.091,70";"3.805.438,49";
"10/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"80.302.897,68";"298.404.852,43";"294.445.306,83";"6.169.578,51";
"04/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"211.881.852,00";"301.364.692,92";"300.435.233,92";"7.235.814,37";
"05/2019";"63000 - Advocacia-Geral da União";"63000 - Advocacia-Geral da União - Unidades com vínculo direto";"17.694.801,05";"306.637.881,05";"310.148.477,99";"2.191.308,43";
"12/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"5.445.468,58";"2.104.461,71";"2.224.672,72";"574.473,90";
"07/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"- 1.112.080,41";"972.317,56";"1.268.404,45";"1.270.680,16";
"11/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"2.880.149,11";"2.948.684,02";"2.638.574,52";"3.245.571,08";
"05/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"467.937,01";"2.240.998,00";"2.212.052,88";"119.280,88";
"01/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"16.974.174,03";"1.265.996,21";"377.322,03";"1.849.487,16";
"03/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"2.683.323,89";"1.968.643,12";"1.994.709,55";"1.118.268,80";
"08/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"220.756,99";"1.653.834,47";"1.615.599,28";"653.504,82";
"02/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"684.691,56";"1.395.271,99";"1.419.142,03";"1.294.297,72";
"04/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"457.108,25";"1.719.964,02";"1.743.943,59";"338.166,65";
"09/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"882.104,76";"1.627.457,79";"1.668.725,76";"466.658,28";
"06/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"5.380.356,87";"1.968.059,26";"1.724.063,15";"37.719,90";
"10/2019";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20402 - Agência Espacial Brasileira";"102.168,96";"1.676.137,34";"1.659.917,01";"0,00";
"12/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"30.739.194,42";"49.437.215,47";"51.391.114,00";"606.177,84";
"11/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"15.385.249,99";"56.088.921,16";"50.345.305,46";"1.609.390,81";
"09/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"6.697.667,46";"38.782.931,34";"39.184.552,22";"396.689,85";
"01/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"432.517.372,91";"33.515.095,81";"12.034.807,00";"34.967.373,64";
"04/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"63.424.073,54";"44.679.656,70";"43.609.309,38";"6.038.024,07";
"07/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"- 3.949.604,43";"41.221.889,27";"47.599.331,67";"1.059.572,49";
"05/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"38.740.755,83";"40.842.570,23";"41.006.322,38";"4.518.394,37";
"02/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"- 50.703.783,03";"36.974.691,87";"37.254.019,74";"5.084.530,72";
"03/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"13.819,38";"39.580.466,19";"40.167.907,30";"2.095.127,48";
"06/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"- 6.755.962,56";"48.492.510,31";"42.088.870,82";"6.958.341,23";
"08/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"- 765.587,54";"39.956.243,04";"38.842.817,31";"784.638,98";
"10/2019";"68000 - Ministério de Portos e Aeroportos";"62201 - Agência Nacional de Aviação Civil";"9.118.331,40";"40.789.873,36";"40.585.771,23";"465.279,12";
"08/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"193.159,30";"276.787.153,52";"276.877.282,46";"239.326,15";
"09/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"821.722,38";"168.544.654,43";"168.586.536,74";"161.671,31";
"03/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"2.061.129,24";"318.453.171,18";"318.705.608,24";"3.067.099,34";
"10/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"512.655,52";"358.587.085,93";"358.272.647,35";"1.590.339,10";
"06/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"3.935.513,79";"197.056.456,86";"193.966.275,59";"1.542.289,57";
"02/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"- 4.810.109,64";"157.770.117,34";"158.143.275,95";"6.182.320,80";
"07/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"2.122.366,59";"435.946.974,82";"439.008.444,49";"555.974,55";
"01/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"3.571.478.316,16";"210.844.138,25";"200.418.547,76";"15.326.788,59";
"12/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"19.902.639,10";"396.308.156,92";"396.825.764,69";"226.203,07";
"04/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"51.925.138,01";"292.782.106,41";"292.725.360,81";"5.687.836,87";
"05/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"10.363.013,54";"473.279.052,66";"473.359.798,30";"15.459.284,67";
"11/2019";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"- 14.027.374,77";"314.779.029,65";"311.751.438,10";"471.850,16";
"01/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"31.882.212,25";"5.846.551,60";"5.746.274,28";"224.361.564,58";
"06/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"106.922.905,14";"571.341.525,43";"552.328.847,21";"161.775,00";
"10/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"1.288.151.714,06";"709.587.109,68";"708.526.386,74";"402.827,40";
"09/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"31.935.458,25";"25.188.011,79";"25.441.392,21";"381.383,90";
"07/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"14.742.776,37";"300.505.614,21";"307.292.713,89";"1.046.121,14";
"12/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"21.762.130,47";"378.880.250,64";"381.249.866,83";"0,00";
"04/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"36.659.179,48";"206.851.974,82";"206.440.385,52";"644.920,00";
"05/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"3.467.453,20";"462.211.859,42";"459.294.953,81";"0,00";
"03/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"5.713.179,82";"121.027.854,69";"121.037.792,41";"125.386.961,30";
"08/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"4.439.268,78";"342.211.777,09";"341.480.169,42";"238.965,00";
"02/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"2.401.194.516,44";"8.174.310,82";"8.091.527,00";"222.164.537,34";
"11/2019";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"16.272.060,76";"457.661.648,22";"452.703.692,28";"53.925,00";
"12/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"- 7.137.587,93";"26.727.175,52";"27.171.250,41";"97.204,78";
"08/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"6.286.067,71";"23.310.789,17";"23.757.376,64";"27.861,09";
"05/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"7.238.057,38";"27.091.902,62";"26.179.382,81";"85.941,69";
"03/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"8.969.099,63";"21.845.339,01";"21.851.689,51";"281.367,01";
"06/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"14.632.033,16";"27.136.700,18";"24.622.244,67";"3.665,02";
"04/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"25.038.088,20";"22.882.649,52";"22.945.258,33";"30.460,05";
"10/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"13.154.038,16";"23.763.454,31";"24.003.035,07";"9.799,41";
"11/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"9.387.795,18";"30.562.848,94";"27.594.857,46";"178.426,55";
"02/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"6.968.734,49";"19.058.679,35";"19.274.382,97";"1.546.034,42";
"07/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"2.949.807,09";"24.003.410,37";"26.982.551,44";"71.733,62";
"01/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"208.545.764,45";"15.216.810,28";"5.469.885,07";"20.947.324,54";
"09/2019";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"10.089.567,70";"21.826.337,25";"21.949.400,70";"89.568,53";
"04/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"22.106.833,98";"11.317.410,34";"11.590.774,68";"478.277,48";
"07/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 40.727,51";"11.414.199,68";"13.312.740,19";"1.192.360,49";
"11/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 268.585,00";"16.053.316,61";"14.093.880,19";"18.688,68";
"03/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"1.658.109,78";"11.620.693,29";"11.381.249,91";"293.284,61";
"10/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"566.684,45";"10.992.030,93";"11.458.233,48";"25.726,86";
"02/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"1.443.073,55";"10.538.253,62";"10.834.352,50";"1.096.031,52";
"08/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 277.086,65";"11.048.194,38";"11.079.156,21";"80,20";
"01/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"124.589.459,02";"9.476.441,39";"3.297.064,32";"9.906.169,61";
"06/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 25.152,25";"13.458.319,49";"12.183.954,03";"1.785,00";
"05/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"11.483.881,06";"12.391.443,15";"11.897.945,33";"919.378,44";
"09/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"761.697,15";"11.681.426,71";"11.183.733,01";"15.659,00";
"12/2019";"68000 - Ministério de Portos e Aeroportos";"68201 - Agência Nacional de Transportes Aquaviários";"- 10.163.366,52";"16.148.754,15";"15.894.315,75";"75.757,97";
"04/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"177.198.532,91";"47.409.977,91";"57.799.953,93";"21.556.563,53";
"08/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"95.203.539,84";"44.753.812,25";"45.156.213,91";"4.162.382,83";
"10/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"7.180.908,44";"41.014.126,36";"42.267.066,00";"534.045,55";
"09/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"421.328,42";"40.817.973,50";"42.411.926,31";"1.869,00";
"03/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"8.740.063,12";"34.090.295,66";"25.806.431,75";"4.717.164,29";
"12/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"19.356.742,94";"57.114.991,20";"62.703.007,53";"674.705,26";
"07/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"32.442.562,35";"39.207.126,81";"43.383.591,22";"1.609.198,44";
"02/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"27.639.853,24";"32.420.100,68";"29.180.523,90";"21.931.278,85";
"11/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"4.159.905,08";"55.446.493,88";"43.375.424,01";"4.640.292,46";
"05/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"32.089.396,93";"41.499.225,78";"39.266.356,11";"2.571.011,86";
"06/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"16.539.311,60";"44.146.501,57";"40.475.940,71";"3.429.059,54";
"01/2019";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"157.158.824,75";"24.541.732,24";"10.321.817,60";"42.978.240,16";
"07/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"71.790.910,67";"58.899.201,75";"72.148.794,16";"496.567,32";
"04/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"5.820.751,31";"57.193.122,59";"58.221.056,87";"1.332.446,89";
"11/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"90.416.125,34";"83.739.518,18";"71.568.410,32";"66.204,89";
"10/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"48.490.370,80";"59.359.031,61";"59.818.879,17";"164.987,12";
"12/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"30.317.430,63";"65.930.553,16";"70.997.131,53";"426.230,59";
"09/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"46.569.243,17";"55.244.821,78";"54.261.491,82";"22.347,67";
"03/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"16.613.362,02";"56.438.337,46";"56.183.368,86";"2.493.486,67";
"02/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"20.484.016,00";"53.938.550,58";"53.777.886,03";"10.028.462,55";
"08/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"44.021.038,38";"57.400.206,00";"57.533.993,08";"289.138,20";
"06/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"- 26.937.990,39";"73.220.263,39";"60.428.934,97";"513.517,37";
"05/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"22.861.205,66";"58.188.606,40";"58.025.419,61";"4.082.852,49";
"01/2019";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"396.846.280,54";"48.873.339,11";"15.832.974,58";"49.187.738,38";
"10/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"6.674.959,55";"29.176.082,04";"30.986.499,22";"5.514.909,25";
"09/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"14.649.952,88";"32.979.315,67";"33.237.733,87";"2.351.831,12";
"04/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"33.398.316,95";"14.440.559,98";"14.840.716,09";"557.726,44";
"07/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"11.778.282,53";"31.220.496,01";"33.883.087,75";"1.897.113,70";
"02/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"51.280.003,23";"12.116.065,01";"11.751.329,34";"6.983.146,31";
"05/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"5.448.507,44";"26.841.905,76";"26.284.838,25";"1.661.720,43";
"12/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"28.791.637,50";"35.391.958,58";"35.757.296,91";"988.846,49";
"11/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"- 6.897.357,90";"29.800.599,85";"27.932.922,36";"2.181.458,16";
"03/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"57.442.526,72";"14.326.533,20";"14.472.679,23";"4.176.572,01";
"06/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"- 2.457.703,30";"23.466.088,62";"21.423.933,25";"220.821,64";
"01/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"135.182.967,95";"8.279.847,89";"2.889.278,11";"13.299.452,24";
"08/2019";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"11.653.324,96";"31.471.020,03";"29.356.997,06";"466.496,61";
"09/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"623.209,77";"9.076.572,06";"9.388.486,09";"186.963,53";
"05/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"4.958.687,75";"11.639.602,94";"10.594.500,91";"522.644,33";
"06/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"5.528.039,13";"14.361.806,54";"13.427.964,50";"240.360.714,91";
"01/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"104.119.149,72";"7.713.271,73";"2.774.905,99";"7.836.581,39";
"10/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"- 241.750,77";"9.976.405,64";"9.996.748,63";"318.683,16";
"02/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"12.797.643,05";"8.777.836,27";"8.730.808,05";"6.450.223,12";
"11/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"- 520,98";"13.320.786,21";"11.816.536,02";"43.265,16";
"08/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"897.834,04";"10.911.438,72";"10.811.653,26";"1.370.841,34";
"03/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"2.113.832,67";"9.956.847,10";"10.100.810,25";"167.250.507,34";
"04/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"17.805.506,31";"9.854.762,66";"9.995.957,76";"890.481,11";
"12/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"704.552.042,23";"14.782.108,62";"15.264.510,79";"1.879.183,26";
"07/2019";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"1.513.392,20";"10.037.415,30";"11.898.342,80";"100.654.719,97";
"04/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"59.094.700,65";"27.488.428,07";"27.148.827,65";"39.508.944,63";
"07/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"9.673.161,48";"34.455.790,30";"38.319.281,20";"4.912.272,88";
"10/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"53.904.968,92";"29.073.577,30";"29.952.829,97";"604.777,80";
"12/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"11.730.040.523,60";"13.978.690.202,08";"13.979.809.007,06";"68.365,78";
"11/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"9.269.651.899,25";"4.384.947.743,91";"4.381.146.063,80";"11.527,15";
"05/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"22.625.119,60";"41.039.916,65";"38.690.010,15";"6.966.225,57";
"02/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"20.724.211,75";"24.314.011,57";"24.382.077,10";"1.069.227.020,65";
"08/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"9.223.991,49";"30.206.571,84";"29.857.619,67";"880.222,17";
"09/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"2.818.350,24";"32.302.198,19";"32.371.619,65";"832.156,41";
"03/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"7.123.835,85";"24.788.709,63";"24.878.263,16";"38.129.606,86";
"01/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"262.861.205,15";"23.937.811,18";"11.205.437,74";"862.132.130,60";
"06/2019";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"6.106.875,94";"31.622.841,11";"29.539.601,17";"2.066.897,20";
"12/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"39.134.334,33";"53.597.056,92";"53.743.723,68";"3.615.465,23";
"07/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"10.786.623,82";"40.258.962,20";"46.404.032,10";"4.819.916,86";
"10/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"13.186.125,51";"42.926.419,55";"42.365.477,86";"4.522.425,34";
"06/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"4.354.978,56";"45.349.842,14";"39.223.788,16";"8.224.397,66";
"08/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"9.103.363,33";"38.817.931,67";"38.387.209,11";"4.070.910,29";
"05/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"35.201.621,84";"40.115.879,23";"39.987.720,86";"5.666.098,19";
"04/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"19.878.903,75";"38.994.811,90";"38.650.593,28";"3.143.802,29";
"01/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"380.998.615,45";"31.741.680,18";"10.520.740,20";"32.204.375,49";
"03/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"2.054.551,53";"37.004.669,48";"38.354.989,24";"6.305.081,15";
"02/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"21.644.121,75";"35.146.707,08";"34.741.056,92";"5.961.166,67";
"11/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"34.097.764,40";"64.304.026,67";"57.475.165,41";"4.043.187,46";
"09/2019";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"5.645.375,74";"39.491.147,58";"40.596.642,90";"3.575.637,30";
"02/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"1.746.416,97";"21.430.167,40";"26.820.199,39";"3.273.586,92";
"04/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"14.056.645,85";"32.115.688,66";"33.059.259,30";"1.688.827,10";
"05/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"1.167.471,59";"28.146.698,01";"27.823.770,64";"335.433,29";
"03/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"- 24.975.776,16";"32.048.457,64";"25.898.413,52";"5.893.432,99";
"07/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"449.863,48";"25.805.156,90";"34.438.076,16";"354.443,57";
"01/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"333.924.955,21";"27.218.133,90";"2.263.751,46";"17.847.877,17";
"10/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"4.988.199,17";"20.791.906,76";"26.134.995,36";"1.053.128,15";
"08/2019";"52000 - Ministério da Defesa";"52233 - Amazônia Azul Tecnologia de Defesa S.A.";"220.333,49";"27.763.020,51";"36.515.734,76";"114.156,03";
